bin, Red Channel, Green Channel, Blue Channel
0,42,2,43
1,2,4,1
2,1,0,0
3,1,1,0
4,3,0,3
5,1,2,3
6,3,3,0
7,0,2,3
8,3,0,1
9,1,0,0
10,1,0,1
11,0,0,2
12,3,0,1
13,2,1,2
14,3,0,3
15,1,0,0
16,2,2,0
17,0,3,1
18,2,1,0
19,4,1,1
20,2,1,3
21,5,0,4
22,3,1,0
23,2,1,7
24,2,1,4
25,2,1,0
26,2,0,4
27,5,0,2
28,3,0,3
29,4,0,6
30,6,0,4
31,2,0,2
32,0,0,5
33,5,1,2
34,3,0,2
35,3,0,1
36,0,2,2
37,1,1,5
38,2,0,4
39,1,5,2
40,1,0,2
41,3,1,3
42,4,0,0
43,2,1,1
44,0,0,0
45,2,0,1
46,0,1,2
47,4,1,1
48,5,0,4
49,1,1,4
50,2,0,1
51,6,0,2
52,5,0,0
53,5,0,1
54,4,0,3
55,5,1,5
56,1,0,5
57,5,0,3
58,0,0,3
59,3,0,4
60,5,1,6
61,1,0,2
62,5,1,2
63,1,0,5
64,3,0,1
65,3,0,2
66,3,0,5
67,1,1,2
68,4,0,1
69,4,1,3
70,0,0,3
71,3,1,3
72,2,1,3
73,1,1,4
74,2,1,1
75,2,2,0
76,5,4,2
77,1,4,2
78,2,7,1
79,3,8,4
80,2,16,2
81,10,14,2
82,3,14,1
83,8,17,0
84,3,30,3
85,5,19,2
86,7,39,7
87,6,56,1
88,6,65,2
89,12,91,6
90,11,103,3
91,10,163,5
92,15,214,7
93,21,280,3
94,17,361,2
95,37,404,7
96,34,538,8
97,51,621,10
98,65,700,11
99,91,863,9
100,98,855,15
101,153,881,15
102,198,898,22
103,261,920,27
104,339,750,30
105,438,715,52
106,510,579,54
107,622,509,91
108,767,373,99
109,804,263,119
110,888,185,181
111,939,120,255
112,965,91,307
113,871,52,427
114,822,26,503
115,697,29,616
116,650,10,766
117,464,8,802
118,321,4,948
119,240,3,963
120,163,2,1016
121,122,5,958
122,40,1,876
123,39,2,695
124,16,1,602
125,9,2,426
126,6,0,330
127,2,2,225
128,4,0,139
129,1,1,108
130,0,0,50
131,0,1,29
132,0,0,19
133,0,0,7
134,0,0,8
135,0,4,3
136,0,0,2
137,0,0,0
138,0,0,0
139,0,1,0
140,0,0,0
141,0,1,0
142,0,0,0
143,0,1,0
144,0,0,0
145,0,0,0
146,0,1,0
147,0,0,0
148,0,0,0
149,0,0,0
150,0,0,0
151,0,0,0
152,0,0,0
153,0,0,0
154,0,0,0
155,0,0,0
156,0,0,0
157,0,0,0
158,0,0,0
159,0,0,0
160,0,0,0
161,0,0,0
162,0,0,0
163,0,0,0
164,0,0,0
165,0,0,0
166,0,0,0
167,0,0,0
168,0,0,0
169,0,0,0
170,0,0,0
171,0,0,0
172,0,0,0
173,0,0,0
174,0,0,0
175,0,0,0
176,0,0,0
177,0,0,0
178,0,0,0
179,0,0,0
180,0,0,0
181,0,0,0
182,0,0,0
183,0,0,0
184,0,0,0
185,0,0,0
186,0,0,0
187,0,0,0
188,0,1,0
189,0,0,0
190,0,0,0
191,0,2,0
192,0,0,0
193,0,0,0
194,0,0,0
195,0,1,0
196,0,0,0
197,0,0,0
198,0,0,0
199,0,1,0
200,0,1,0
201,0,0,0
202,0,3,0
203,0,1,0
204,0,0,0
205,0,1,0
206,0,0,0
207,0,2,0
208,0,2,0
209,0,3,0
210,0,1,0
211,0,1,0
212,0,3,0
213,0,2,0
214,0,3,0
215,0,4,0
216,0,1,0
217,0,2,0
218,0,1,0
219,0,1,0
220,0,2,0
221,0,1,0
222,0,1,0
223,0,4,0
224,0,2,0
225,0,3,0
226,0,1,0
227,0,1,0
228,0,3,0
229,0,3,0
230,0,4,0
231,0,3,0
232,0,2,0
233,0,3,0
234,0,3,0
235,0,5,0
236,0,6,0
237,0,5,0
238,0,4,0
239,0,4,0
240,0,1,0
241,0,3,0
242,0,2,0
243,0,1,0
244,0,3,0
245,0,0,0
246,0,1,0
247,0,2,0
248,0,2,0
249,0,2,0
250,0,0,0
251,0,1,0
252,0,0,0
253,0,3,0
254,0,1,0
255,0,2,0
