bin, Red Channel, Green Channel, Blue Channel
0,44,4,46
1,2,0,2
2,0,2,0
3,4,1,1
4,1,1,1
5,1,0,1
6,3,2,3
7,3,0,0
8,1,2,0
9,1,2,2
10,1,0,0
11,3,0,2
12,0,0,2
13,1,1,3
14,1,0,0
15,1,1,1
16,1,2,3
17,1,1,1
18,3,1,1
19,3,1,1
20,2,3,2
21,2,0,1
22,1,0,3
23,3,2,3
24,0,1,3
25,2,0,5
26,4,0,1
27,2,0,2
28,5,0,2
29,5,0,4
30,4,0,3
31,8,0,6
32,4,0,3
33,5,1,6
34,4,1,0
35,1,0,1
36,4,3,2
37,3,1,3
38,3,0,0
39,1,2,5
40,2,0,4
41,0,1,3
42,4,0,2
43,1,2,3
44,3,0,2
45,2,0,5
46,4,0,2
47,4,2,1
48,2,0,2
49,0,1,2
50,1,0,3
51,3,0,5
52,4,0,1
53,3,0,2
54,4,0,5
55,2,2,4
56,2,1,1
57,4,0,3
58,3,5,1
59,4,10,3
60,0,21,4
61,3,28,5
62,4,38,2
63,9,90,2
64,6,160,6
65,2,240,2
66,6,370,5
67,1,479,2
68,3,652,3
69,3,781,3
70,1,863,4
71,8,1007,4
72,5,1058,4
73,12,1067,4
74,28,1028,3
75,44,934,4
76,55,806,1
77,97,598,5
78,179,524,8
79,258,404,5
80,382,280,8
81,528,170,17
82,709,106,20
83,835,56,54
84,974,45,61
85,1035,22,97
86,1123,11,169
87,1122,10,242
88,1026,7,358
89,920,9,503
90,705,2,665
91,596,2,839
92,458,3,933
93,291,0,950
94,196,2,1108
95,137,1,1091
96,66,3,1075
97,41,2,860
98,17,0,833
99,9,1,604
100,11,0,440
101,2,3,335
102,1,1,258
103,1,3,157
104,0,1,93
105,1,3,35
106,0,1,21
107,0,0,11
108,0,0,6
109,0,2,1
110,0,0,1
111,0,0,0
112,0,0,0
113,0,2,0
114,0,3,0
115,0,2,0
116,0,3,0
117,0,1,0
118,0,0,0
119,0,1,0
120,0,2,0
121,0,1,0
122,0,2,0
123,0,1,0
124,0,0,0
125,0,0,0
126,0,0,0
127,0,1,0
128,0,0,0
129,0,0,0
130,0,1,0
131,0,1,0
132,0,0,0
133,0,0,0
134,0,0,0
135,0,0,0
136,0,1,0
137,0,1,0
138,0,2,0
139,0,0,0
140,0,0,0
141,0,1,0
142,0,0,0
143,0,0,0
144,0,0,0
145,0,0,0
146,0,0,0
147,0,0,0
148,0,0,0
149,0,0,0
150,0,0,0
151,0,0,0
152,0,0,0
153,0,0,0
154,0,0,0
155,0,0,0
156,0,0,0
157,0,0,0
158,0,0,0
159,0,0,0
160,0,0,0
161,0,0,0
162,0,0,0
163,0,0,0
164,0,0,0
165,0,0,0
166,0,0,0
167,0,0,0
168,0,0,0
169,0,0,0
170,0,0,0
171,0,0,0
172,0,0,0
173,0,0,0
174,0,0,0
175,0,0,0
176,0,0,0
177,0,0,0
178,0,0,0
179,0,0,0
180,0,0,0
181,0,0,0
182,0,0,0
183,0,0,0
184,0,0,0
185,0,0,0
186,0,1,0
187,0,0,0
188,0,0,0
189,0,0,0
190,0,1,0
191,0,0,0
192,0,1,0
193,0,1,0
194,0,0,0
195,0,0,0
196,0,0,0
197,0,0,0
198,0,0,0
199,0,1,0
200,0,1,0
201,0,0,0
202,0,0,0
203,0,2,0
204,0,3,0
205,0,1,0
206,0,0,0
207,0,1,0
208,0,1,0
209,0,3,0
210,0,1,0
211,0,1,0
212,0,1,0
213,0,4,0
214,0,4,0
215,0,4,0
216,0,4,0
217,0,1,0
218,0,1,0
219,0,3,0
220,0,1,0
221,0,3,0
222,0,2,0
223,0,1,0
224,0,2,0
225,0,1,0
226,0,3,0
227,0,0,0
228,0,0,0
229,0,0,0
230,0,2,0
231,0,2,0
232,0,2,0
233,0,9,0
234,0,6,0
235,0,5,0
236,0,2,0
237,0,4,0
238,0,2,0
239,0,5,0
240,0,4,0
241,0,2,0
242,0,2,0
243,0,1,0
244,0,3,0
245,0,1,0
246,0,1,0
247,0,1,0
248,0,3,0
249,0,1,0
250,0,2,0
251,0,1,0
252,0,1,0
253,0,2,0
254,0,2,0
255,0,1,0
