bin, Red Channel, Green Channel, Blue Channel
0,2,0,1
1,2,0,0
2,0,0,1
3,0,0,0
4,0,0,0
5,0,0,1
6,0,0,1
7,0,0,1
8,0,0,0
9,1,0,0
10,3,0,0
11,1,0,0
12,0,0,1
13,0,0,1
14,1,0,1
15,0,0,1
16,0,0,0
17,0,0,1
18,0,0,0
19,1,0,0
20,0,0,0
21,2,0,0
22,1,0,0
23,0,0,0
24,2,0,2
25,3,0,2
26,3,0,1
27,0,0,1
28,1,0,1
29,0,0,3
30,1,0,1
31,0,0,1
32,1,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,2
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,1
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,1,0,0
46,0,0,0
47,0,0,0
48,0,0,0
49,1,0,0
50,1,0,0
51,1,0,0
52,2,0,0
53,0,0,0
54,0,0,1
55,1,0,0
56,0,0,0
57,0,0,0
58,0,0,1
59,0,0,1
60,0,0,0
61,1,0,1
62,1,0,1
63,3,0,1
64,1,0,0
65,0,0,0
66,1,0,0
67,1,0,0
68,0,0,0
69,1,0,0
70,1,0,1
71,0,0,0
72,1,0,1
73,1,0,0
74,0,0,0
75,1,0,1
76,1,0,0
77,1,0,1
78,1,0,1
79,0,0,1
80,0,0,0
81,1,0,1
82,0,0,1
83,1,1,0
84,1,0,2
85,1,0,0
86,0,0,0
87,0,0,2
88,0,0,0
89,0,0,0
90,0,0,2
91,0,0,1
92,1,0,0
93,1,0,1
94,0,0,1
95,0,0,1
96,0,0,1
97,0,0,0
98,0,0,1
99,1,0,0
100,2,0,0
101,1,0,0
102,0,0,0
103,0,0,0
104,1,0,0
105,0,0,0
106,0,0,1
107,1,0,0
108,1,0,0
109,0,0,0
110,1,0,0
111,1,0,0
112,2,0,0
113,0,0,1
114,1,0,0
115,1,0,1
116,0,0,0
117,0,0,1
118,0,0,1
119,1,0,0
120,1,0,0
121,0,0,0
122,0,0,0
123,0,0,1
124,0,0,1
125,2,1,1
126,0,0,0
127,1,0,1
128,0,0,0
129,0,0,0
130,3,0,1
131,0,0,0
132,2,0,2
133,1,1,0
134,2,0,1
135,5,0,0
136,0,0,0
137,0,0,1
138,0,0,1
139,0,1,0
140,3,0,0
141,1,1,1
142,3,0,0
143,3,2,0
144,2,2,1
145,6,1,0
146,4,2,0
147,3,4,1
148,2,3,2
149,3,3,0
150,2,3,3
151,8,4,0
152,10,4,0
153,15,2,0
154,10,2,1
155,9,3,1
156,19,6,2
157,17,4,1
158,32,12,0
159,38,17,0
160,34,8,1
161,48,11,1
162,68,9,1
163,91,15,1
164,91,29,1
165,128,29,2
166,167,37,3
167,204,42,1
168,255,60,2
169,315,63,0
170,375,102,3
171,486,129,4
172,581,160,2
173,640,189,7
174,733,205,5
175,714,286,4
176,740,360,2
177,775,450,1
178,705,526,8
179,686,626,8
180,593,654,10
181,455,666,15
182,366,768,9
183,217,721,21
184,120,720,20
185,76,690,37
186,39,618,26
187,7,557,35
188,11,422,41
189,3,319,62
190,1,179,65
191,1,99,96
192,0,67,110
193,0,37,140
194,0,10,186
195,0,11,242
196,0,4,289
197,0,2,388
198,0,1,461
199,0,0,542
200,0,0,633
201,0,1,751
202,0,1,746
203,0,0,779
204,0,0,793
205,0,1,781
206,0,0,719
207,0,0,588
208,0,0,485
209,0,3,321
210,0,1,219
211,0,2,154
212,0,0,56
213,0,1,22
214,0,0,14
215,0,1,5
216,0,0,2
217,0,0,1
218,0,1,0
219,0,0,0
220,0,2,0
221,0,0,0
222,0,1,0
223,0,0,0
224,0,0,0
225,0,0,0
226,0,1,0
227,0,0,0
228,0,0,0
229,0,0,0
230,0,0,0
231,0,1,0
232,0,2,0
233,0,4,0
234,0,2,0
235,0,1,0
236,0,0,0
237,0,0,0
238,0,3,0
239,0,0,0
240,0,0,0
241,0,2,0
242,0,0,0
243,0,0,0
244,0,0,0
245,0,0,0
246,0,0,0
247,0,0,0
248,0,2,0
249,0,0,0
250,0,3,0
251,0,1,0
252,0,0,0
253,0,0,0
254,0,2,0
255,0,1,0
