bin, Red Channel, Green Channel, Blue Channel
0,31,0,26
1,1,0,2
2,2,0,1
3,1,0,3
4,1,0,1
5,2,0,1
6,0,0,0
7,2,0,2
8,3,0,0
9,1,0,1
10,2,0,2
11,5,0,3
12,5,0,1
13,5,0,3
14,1,1,2
15,2,0,2
16,2,2,1
17,5,0,2
18,2,1,3
19,7,4,2
20,5,5,3
21,2,2,2
22,4,2,3
23,6,0,5
24,2,2,3
25,2,3,1
26,2,3,3
27,5,2,4
28,2,0,5
29,4,3,6
30,0,0,5
31,1,3,5
32,2,3,5
33,2,0,1
34,1,1,0
35,1,0,0
36,0,4,0
37,1,5,2
38,0,1,2
39,2,1,0
40,0,0,1
41,2,0,2
42,1,0,2
43,1,1,1
44,1,2,0
45,0,0,2
46,4,2,0
47,2,2,0
48,0,0,0
49,5,2,1
50,6,2,0
51,1,3,2
52,1,2,2
53,1,1,1
54,3,2,3
55,2,0,2
56,1,0,5
57,1,2,2
58,1,2,1
59,1,1,2
60,3,1,3
61,1,2,2
62,2,1,1
63,3,2,1
64,2,4,1
65,3,1,2
66,1,1,1
67,3,2,0
68,0,0,2
69,0,1,1
70,1,0,1
71,0,2,2
72,0,4,0
73,1,2,2
74,2,0,2
75,0,2,1
76,1,1,0
77,1,0,1
78,1,1,2
79,0,1,2
80,3,0,1
81,3,2,1
82,0,2,2
83,0,0,3
84,1,2,1
85,2,1,0
86,0,2,0
87,1,0,0
88,3,1,0
89,0,1,0
90,1,0,2
91,2,0,1
92,0,2,0
93,1,0,3
94,0,3,1
95,2,1,0
96,2,1,1
97,2,1,1
98,1,1,0
99,4,1,1
100,3,1,1
101,0,0,0
102,0,1,0
103,2,0,2
104,0,2,1
105,2,2,0
106,3,3,1
107,0,1,2
108,3,0,1
109,1,1,1
110,1,1,2
111,1,3,0
112,2,1,0
113,4,2,1
114,1,1,1
115,0,1,3
116,1,1,3
117,2,1,0
118,0,1,2
119,3,1,2
120,6,3,1
121,3,2,1
122,2,3,2
123,4,2,0
124,3,0,0
125,4,0,3
126,2,3,2
127,2,1,3
128,1,5,1
129,3,2,0
130,5,4,1
131,4,5,2
132,5,7,1
133,4,2,0
134,6,3,1
135,3,4,1
136,8,6,1
137,9,4,0
138,9,3,1
139,10,7,3
140,6,7,0
141,8,8,3
142,17,8,2
143,11,7,3
144,13,11,3
145,14,7,2
146,22,11,4
147,20,10,2
148,35,12,4
149,23,13,1
150,38,13,2
151,36,12,0
152,47,22,1
153,44,26,1
154,65,30,5
155,62,23,3
156,93,36,3
157,122,40,5
158,133,54,3
159,175,43,6
160,199,64,3
161,216,87,6
162,282,92,6
163,349,127,7
164,355,144,7
165,451,158,7
166,498,197,10
167,555,253,11
168,626,312,17
169,677,328,11
170,648,421,12
171,659,425,8
172,560,539,9
173,532,587,16
174,449,662,9
175,392,645,21
176,330,688,33
177,251,643,28
178,194,588,34
179,139,463,43
180,112,429,50
181,81,371,58
182,52,287,66
183,36,223,104
184,23,159,118
185,4,131,147
186,6,108,172
187,3,65,217
188,1,55,258
189,2,29,328
190,1,14,397
191,0,7,427
192,0,3,509
193,0,2,554
194,0,2,635
195,0,1,683
196,0,1,730
197,0,1,646
198,0,2,665
199,0,0,598
200,0,1,505
201,0,0,401
202,0,0,333
203,0,1,246
204,0,0,181
205,0,1,145
206,0,0,89
207,0,0,62
208,0,1,42
209,0,1,30
210,0,3,8
211,0,1,2
212,0,0,4
213,0,2,2
214,0,0,2
215,0,0,1
216,0,1,0
217,0,1,0
218,0,3,0
219,0,4,0
220,0,4,0
221,0,2,0
222,0,1,0
223,0,1,0
224,0,0,0
225,0,0,0
226,0,0,0
227,0,0,0
228,0,0,0
229,0,0,0
230,0,0,0
231,0,0,0
232,0,0,0
233,0,2,0
234,0,3,0
235,0,4,0
236,0,1,0
237,0,7,0
238,0,3,0
239,0,4,0
240,0,1,0
241,0,3,0
242,0,2,0
243,0,1,0
244,0,0,0
245,0,1,0
246,0,3,0
247,0,1,0
248,0,2,0
249,0,3,0
250,0,2,0
251,0,1,0
252,0,1,0
253,0,1,0
254,0,2,0
255,0,7,0
