bin, Red Channel, Green Channel, Blue Channel
0,47,3,44
1,0,1,0
2,1,4,0
3,0,0,0
4,4,0,5
5,2,1,4
6,3,0,1
7,1,2,3
8,1,0,0
9,1,3,2
10,1,0,1
11,1,0,1
12,1,0,1
13,1,1,0
14,1,1,0
15,1,1,2
16,5,0,2
17,5,2,1
18,0,2,4
19,2,0,2
20,2,2,3
21,4,2,1
22,2,0,0
23,3,0,6
24,3,2,4
25,0,0,1
26,4,0,3
27,4,0,4
28,3,0,2
29,4,0,5
30,7,0,4
31,2,0,7
32,4,0,2
33,4,0,5
34,2,2,0
35,4,0,2
36,0,3,1
37,0,1,2
38,3,1,1
39,2,1,2
40,5,1,7
41,2,1,2
42,1,0,1
43,1,0,1
44,1,0,2
45,1,0,3
46,4,2,1
47,2,2,2
48,1,0,1
49,4,0,1
50,2,0,1
51,6,1,2
52,0,1,3
53,5,5,3
54,5,3,3
55,2,4,4
56,3,5,1
57,6,4,4
58,3,19,5
59,4,25,5
60,3,29,4
61,5,55,4
62,7,53,3
63,4,102,5
64,2,151,6
65,6,228,5
66,0,299,2
67,7,377,4
68,4,558,3
69,6,628,2
70,7,765,6
71,6,881,4
72,11,937,4
73,17,1056,5
74,28,1030,6
75,26,900,5
76,47,840,9
77,42,753,7
78,73,680,13
79,120,511,17
80,166,338,26
81,228,242,23
82,273,149,34
83,406,108,48
84,545,59,54
85,619,32,87
86,797,17,122
87,848,9,159
88,1006,10,213
89,1033,2,297
90,985,5,366
91,937,7,507
92,813,1,626
93,796,2,678
94,594,3,924
95,426,0,962
96,368,1,1053
97,237,2,1087
98,162,4,923
99,109,3,906
100,51,2,739
101,37,3,621
102,24,1,490
103,11,3,321
104,8,2,227
105,0,1,140
106,3,0,74
107,0,0,45
108,0,0,32
109,3,2,11
110,0,3,5
111,1,1,3
112,0,3,0
113,0,2,0
114,0,2,1
115,0,2,1
116,0,0,0
117,0,3,1
118,0,0,0
119,0,0,0
120,0,0,0
121,0,0,0
122,0,0,0
123,0,0,0
124,0,0,0
125,0,2,0
126,0,0,0
127,0,0,0
128,0,0,0
129,0,0,0
130,0,1,0
131,0,1,0
132,0,2,0
133,0,0,0
134,0,1,0
135,0,1,0
136,0,0,0
137,0,1,0
138,0,0,0
139,0,0,0
140,0,0,0
141,0,1,0
142,0,1,0
143,0,0,0
144,0,0,0
145,0,0,0
146,0,0,0
147,0,0,0
148,0,0,0
149,0,0,0
150,0,0,0
151,0,1,0
152,0,0,0
153,0,0,0
154,0,0,0
155,0,1,0
156,0,0,0
157,0,0,0
158,0,1,0
159,0,0,0
160,0,0,0
161,0,0,0
162,0,0,0
163,0,0,0
164,0,0,0
165,0,0,0
166,0,0,0
167,0,0,0
168,0,0,0
169,0,0,0
170,0,0,0
171,0,0,0
172,0,0,0
173,0,0,0
174,0,0,0
175,0,0,0
176,0,0,0
177,0,0,0
178,0,0,0
179,0,0,0
180,0,0,0
181,0,0,0
182,0,0,0
183,0,0,0
184,0,0,0
185,0,0,0
186,0,0,0
187,0,0,0
188,0,0,0
189,0,0,0
190,0,1,0
191,0,1,0
192,0,0,0
193,0,1,0
194,0,0,0
195,0,0,0
196,0,1,0
197,0,0,0
198,0,0,0
199,0,2,0
200,0,0,0
201,0,0,0
202,0,0,0
203,0,2,0
204,0,1,0
205,0,2,0
206,0,1,0
207,0,1,0
208,0,2,0
209,0,1,0
210,0,4,0
211,0,2,0
212,0,0,0
213,0,2,0
214,0,2,0
215,0,1,0
216,0,4,0
217,0,3,0
218,0,2,0
219,0,3,0
220,0,2,0
221,0,2,0
222,0,4,0
223,0,2,0
224,0,1,0
225,0,1,0
226,0,2,0
227,0,1,0
228,0,0,0
229,0,2,0
230,0,4,0
231,0,2,0
232,0,4,0
233,0,5,0
234,0,5,0
235,0,2,0
236,0,5,0
237,0,3,0
238,0,4,0
239,0,3,0
240,0,4,0
241,0,5,0
242,0,2,0
243,0,2,0
244,0,0,0
245,0,1,0
246,0,0,0
247,0,1,0
248,0,1,0
249,0,3,0
250,0,3,0
251,0,1,0
252,0,0,0
253,0,1,0
254,0,2,0
255,0,2,0
