bin, Red Channel, Green Channel, Blue Channel
0,211,88,207
1,28,39,8
2,12,20,31
3,21,12,8
4,6,10,13
5,6,6,11
6,5,6,4
7,4,3,6
8,3,1,3
9,0,0,0
10,4,0,3
11,2,1,3
12,4,2,3
13,5,2,2
14,1,4,3
15,2,5,4
16,7,5,7
17,3,7,4
18,4,3,2
19,5,5,3
20,3,0,5
21,8,4,3
22,12,2,8
23,5,2,4
24,7,0,5
25,11,0,6
26,6,1,7
27,8,0,4
28,9,0,9
29,10,0,9
30,6,2,5
31,5,1,7
32,6,0,9
33,3,0,8
34,2,1,6
35,4,4,4
36,1,5,8
37,2,8,2
38,1,3,0
39,1,3,1
40,0,2,2
41,2,1,0
42,2,1,1
43,1,5,2
44,2,0,1
45,5,2,2
46,4,2,2
47,4,2,1
48,5,1,3
49,4,0,3
50,4,0,2
51,4,0,2
52,6,0,2
53,2,0,6
54,8,0,11
55,7,0,3
56,10,0,1
57,1,2,4
58,5,0,5
59,1,0,7
60,4,0,2
61,3,0,1
62,1,0,2
63,6,0,4
64,3,0,6
65,5,1,5
66,2,2,4
67,1,0,0
68,3,1,3
69,2,0,5
70,1,0,3
71,0,0,2
72,4,0,2
73,2,0,4
74,0,0,1
75,1,0,0
76,0,0,2
77,1,0,4
78,1,0,2
79,1,0,0
80,1,0,1
81,1,0,1
82,0,0,1
83,2,0,2
84,0,0,3
85,1,0,1
86,2,0,0
87,5,0,0
88,2,0,1
89,0,0,0
90,2,0,1
91,1,0,0
92,2,0,0
93,1,0,3
94,1,0,0
95,2,0,1
96,2,0,1
97,2,0,0
98,2,0,0
99,0,0,1
100,3,0,2
101,1,0,5
102,2,0,1
103,1,0,1
104,2,0,0
105,3,0,2
106,2,0,0
107,0,0,2
108,4,0,1
109,2,0,2
110,5,0,0
111,0,0,1
112,2,0,0
113,2,0,0
114,2,0,4
115,1,0,0
116,3,0,3
117,2,1,2
118,3,0,2
119,3,0,1
120,2,0,3
121,0,0,2
122,3,0,1
123,4,0,2
124,4,0,2
125,5,0,0
126,2,1,3
127,5,0,1
128,2,0,0
129,5,1,1
130,5,1,5
131,3,0,0
132,3,0,2
133,6,1,3
134,4,1,2
135,4,0,1
136,7,0,4
137,2,1,1
138,5,1,2
139,9,3,2
140,8,2,3
141,7,2,3
142,8,2,0
143,5,3,6
144,9,2,0
145,13,1,3
146,21,7,1
147,28,7,1
148,23,6,4
149,41,8,4
150,43,10,2
151,38,12,3
152,52,24,3
153,58,17,4
154,90,20,2
155,118,28,6
156,170,46,3
157,180,38,8
158,226,37,2
159,270,51,4
160,327,76,4
161,406,100,3
162,482,131,9
163,554,167,5
164,583,182,4
165,595,234,2
166,664,283,7
167,604,328,3
168,593,409,5
169,550,490,9
170,457,534,15
171,502,589,16
172,365,617,12
173,304,644,17
174,233,601,30
175,183,611,39
176,163,568,42
177,119,478,54
178,81,498,57
179,48,345,91
180,39,309,109
181,18,227,140
182,4,191,174
183,3,143,210
184,2,116,289
185,0,74,309
186,0,56,382
187,0,27,479
188,0,24,542
189,0,5,587
190,0,7,626
191,0,3,665
192,0,3,686
193,0,4,593
194,0,3,668
195,0,5,524
196,0,2,487
197,0,4,377
198,0,1,302
199,0,2,216
200,0,6,181
201,0,2,139
202,0,3,98
203,0,3,48
204,0,4,28
205,0,3,13
206,0,1,8
207,0,5,1
208,0,2,3
209,0,8,0
210,0,2,0
211,0,5,0
212,0,6,0
213,0,6,0
214,0,7,0
215,0,7,0
216,0,11,0
217,0,6,0
218,0,6,0
219,0,3,0
220,0,6,0
221,0,11,0
222,0,4,0
223,0,3,0
224,0,5,0
225,0,2,0
226,0,4,0
227,0,4,0
228,0,3,0
229,0,2,0
230,0,5,0
231,0,3,0
232,0,5,0
233,0,4,0
234,0,9,0
235,0,10,0
236,0,8,0
237,0,10,0
238,0,13,0
239,0,11,0
240,0,12,0
241,0,7,0
242,0,8,0
243,0,12,0
244,0,7,0
245,0,2,0
246,0,4,0
247,0,6,0
248,0,4,0
249,0,3,0
250,0,3,0
251,0,1,0
252,0,4,0
253,0,3,0
254,0,0,0
255,0,4,0
