bin, Red Channel, Green Channel, Blue Channel
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,0,0,0
48,0,0,0
49,0,0,0
50,0,0,0
51,0,0,0
52,0,0,0
53,0,0,0
54,0,0,0
55,0,0,0
56,0,0,0
57,0,0,0
58,0,0,0
59,0,0,0
60,0,0,0
61,0,0,0
62,0,0,0
63,0,0,0
64,0,0,0
65,0,0,0
66,0,0,0
67,0,0,0
68,0,0,0
69,0,1,0
70,0,1,0
71,0,1,0
72,0,0,0
73,0,0,0
74,0,0,0
75,0,2,0
76,0,0,0
77,0,1,0
78,0,0,0
79,0,0,0
80,0,2,0
81,0,3,0
82,0,2,0
83,0,2,0
84,0,0,0
85,0,2,0
86,0,0,0
87,0,0,0
88,0,1,0
89,0,0,0
90,0,1,0
91,0,2,0
92,0,2,0
93,0,2,0
94,0,2,0
95,0,1,0
96,0,2,0
97,0,3,0
98,0,0,0
99,0,3,0
100,0,1,0
101,0,7,0
102,0,4,0
103,0,4,0
104,0,6,0
105,0,10,0
106,0,4,0
107,0,6,0
108,0,5,0
109,0,2,0
110,0,2,0
111,0,8,0
112,0,7,0
113,0,3,0
114,0,5,0
115,0,9,0
116,0,8,0
117,0,13,0
118,0,8,0
119,0,6,0
120,0,6,0
121,0,7,0
122,0,6,0
123,0,7,0
124,0,4,0
125,0,7,0
126,0,9,0
127,0,5,0
128,0,3,0
129,0,12,0
130,1,10,0
131,0,15,0
132,1,14,0
133,0,8,0
134,0,13,0
135,0,17,0
136,0,18,0
137,0,18,0
138,0,32,0
139,0,27,0
140,0,23,0
141,0,21,0
142,0,24,0
143,1,26,0
144,0,29,0
145,0,38,0
146,0,37,0
147,0,34,0
148,0,42,0
149,1,40,0
150,1,38,0
151,2,46,0
152,1,47,0
153,2,50,0
154,4,51,0
155,0,43,0
156,1,57,0
157,0,39,0
158,2,57,0
159,2,70,0
160,0,54,0
161,0,60,0
162,1,77,0
163,0,67,0
164,1,76,0
165,0,64,0
166,0,53,0
167,0,64,0
168,0,57,0
169,0,63,0
170,0,58,0
171,1,39,0
172,0,53,0
173,1,61,0
174,0,67,0
175,0,50,0
176,2,64,0
177,2,51,0
178,4,49,0
179,1,35,0
180,0,35,0
181,2,31,0
182,2,36,0
183,3,29,0
184,1,24,0
185,0,28,0
186,4,30,0
187,2,20,0
188,2,18,0
189,1,16,0
190,4,12,0
191,6,12,0
192,6,12,0
193,2,8,0
194,3,9,0
195,8,2,0
196,11,6,0
197,7,3,0
198,13,3,0
199,11,0,0
200,21,0,0
201,16,2,0
202,22,1,0
203,14,0,0
204,18,1,0
205,25,0,0
206,29,0,0
207,26,0,0
208,29,0,0
209,27,0,0
210,33,0,0
211,39,0,0
212,37,0,0
213,33,0,0
214,41,0,0
215,65,0,0
216,61,0,0
217,42,0,0
218,64,0,0
219,75,0,0
220,76,0,0
221,85,0,0
222,76,0,0
223,78,0,0
224,78,0,0
225,105,0,0
226,89,0,0
227,97,0,0
228,82,0,0
229,86,0,0
230,104,0,0
231,81,0,0
232,90,0,0
233,78,0,0
234,77,0,1
235,71,0,0
236,54,0,0
237,44,0,1
238,57,0,2
239,38,0,3
240,34,0,3
241,42,0,9
242,31,0,8
243,34,0,14
244,29,0,16
245,24,0,32
246,17,0,51
247,20,0,70
248,14,0,85
249,12,0,99
250,17,0,130
251,15,0,164
252,4,0,186
253,6,0,187
254,7,0,213
255,15,0,1430
