bin, Red Channel, Green Channel, Blue Channel
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,1,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,1,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,1,0
27,0,0,0
28,0,0,0
29,0,1,0
30,0,0,0
31,0,0,0
32,0,1,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,2,0
39,0,0,0
40,0,1,0
41,0,0,0
42,0,1,0
43,0,5,0
44,0,1,0
45,0,1,0
46,0,4,0
47,0,5,0
48,0,4,0
49,0,4,0
50,0,5,0
51,0,12,0
52,0,8,0
53,0,9,0
54,0,7,0
55,0,3,0
56,0,6,0
57,0,2,0
58,0,14,0
59,0,13,0
60,0,14,0
61,0,11,0
62,0,7,0
63,0,10,0
64,0,16,0
65,0,15,0
66,0,17,0
67,0,15,0
68,0,24,0
69,0,14,0
70,0,13,0
71,0,22,0
72,0,17,0
73,0,23,0
74,0,22,0
75,0,22,0
76,0,14,0
77,0,32,0
78,0,21,0
79,0,28,0
80,0,35,0
81,0,33,0
82,0,30,0
83,0,35,0
84,0,32,0
85,0,39,0
86,0,50,0
87,0,38,0
88,0,32,0
89,0,40,0
90,0,43,0
91,0,41,0
92,0,49,0
93,0,37,0
94,0,46,0
95,0,47,0
96,0,44,0
97,0,47,0
98,0,54,0
99,0,47,0
100,0,46,0
101,0,70,0
102,0,51,0
103,0,54,0
104,0,43,0
105,0,45,0
106,0,52,0
107,0,68,0
108,0,32,0
109,0,43,0
110,0,52,0
111,0,47,0
112,0,48,0
113,0,33,0
114,0,35,0
115,0,19,0
116,0,27,0
117,0,28,0
118,0,29,0
119,0,26,0
120,0,18,0
121,0,20,0
122,1,11,0
123,2,18,0
124,0,17,0
125,0,12,0
126,0,13,0
127,0,8,0
128,0,7,0
129,0,12,0
130,1,3,0
131,1,7,0
132,1,7,0
133,2,3,0
134,0,4,0
135,2,1,0
136,3,3,0
137,1,0,0
138,4,1,0
139,3,2,0
140,2,0,0
141,4,1,0
142,1,0,0
143,4,0,0
144,10,0,0
145,6,0,0
146,10,0,0
147,8,0,0
148,19,0,0
149,18,0,0
150,21,0,0
151,24,0,0
152,25,0,0
153,28,0,0
154,31,0,0
155,33,0,0
156,43,0,0
157,31,0,0
158,38,0,0
159,64,0,0
160,61,0,0
161,53,0,0
162,60,0,0
163,50,0,0
164,84,0,0
165,60,0,0
166,74,0,0
167,67,0,0
168,81,0,0
169,82,0,0
170,76,0,0
171,88,0,0
172,70,0,0
173,86,0,0
174,68,0,0
175,65,0,0
176,78,0,0
177,53,0,0
178,70,0,0
179,47,0,1
180,69,0,0
181,44,0,0
182,44,0,0
183,31,0,0
184,31,0,0
185,25,0,0
186,30,0,0
187,30,0,1
188,13,0,0
189,18,0,0
190,11,0,0
191,20,0,0
192,9,0,1
193,10,0,0
194,16,0,2
195,9,0,1
196,16,0,1
197,6,0,0
198,3,0,0
199,6,0,1
200,4,0,1
201,8,0,2
202,10,0,1
203,5,0,4
204,3,0,0
205,3,0,4
206,3,0,3
207,1,0,13
208,3,0,7
209,2,0,8
210,1,0,10
211,1,0,11
212,1,0,16
213,2,0,16
214,0,0,19
215,0,0,11
216,2,0,18
217,0,0,15
218,0,0,16
219,0,0,25
220,0,0,30
221,0,0,27
222,0,0,18
223,0,0,30
224,0,0,33
225,0,0,39
226,0,0,24
227,0,0,39
228,0,0,34
229,0,0,41
230,0,0,40
231,0,0,70
232,0,0,38
233,0,0,51
234,0,0,55
235,0,0,55
236,0,0,66
237,0,0,62
238,0,0,64
239,0,0,63
240,0,0,64
241,0,0,75
242,0,0,68
243,0,0,57
244,0,0,85
245,0,0,80
246,0,0,72
247,0,0,68
248,0,0,71
249,0,0,75
250,0,0,73
251,0,0,67
252,0,0,46
253,0,0,58
254,0,0,45
255,0,0,213
