bin, Red Channel, Green Channel, Blue Channel
0,0,0,0
1,0,1,0
2,0,0,0
3,0,0,0
4,0,1,0
5,0,2,0
6,0,2,0
7,0,0,0
8,0,1,0
9,0,2,0
10,0,0,0
11,0,2,0
12,0,3,0
13,0,2,0
14,0,4,0
15,0,0,0
16,0,1,0
17,0,2,0
18,0,3,0
19,0,0,0
20,0,7,0
21,0,3,0
22,0,2,0
23,0,7,0
24,0,3,0
25,0,6,0
26,0,7,0
27,0,5,0
28,0,7,0
29,0,8,0
30,0,4,0
31,0,11,0
32,0,4,0
33,0,4,0
34,0,15,0
35,0,11,0
36,0,9,0
37,0,10,0
38,0,17,0
39,0,14,0
40,0,11,0
41,0,19,0
42,0,13,0
43,0,31,0
44,0,21,0
45,0,28,0
46,0,28,0
47,0,34,0
48,0,51,0
49,0,41,0
50,0,44,0
51,0,54,0
52,0,34,0
53,0,43,0
54,0,52,0
55,0,64,0
56,0,59,0
57,0,70,0
58,0,64,0
59,0,73,0
60,0,76,0
61,0,86,0
62,0,78,0
63,0,66,0
64,0,80,0
65,0,70,0
66,0,86,0
67,0,59,0
68,0,81,0
69,0,66,0
70,0,70,0
71,0,69,0
72,1,59,0
73,0,58,0
74,0,57,0
75,1,58,0
76,1,57,0
77,0,53,0
78,0,71,0
79,1,49,0
80,1,41,0
81,0,51,0
82,1,40,0
83,1,40,0
84,1,34,0
85,0,31,0
86,1,29,0
87,3,32,0
88,1,32,0
89,4,26,0
90,2,23,0
91,0,19,0
92,1,16,0
93,1,15,0
94,1,11,0
95,1,13,0
96,3,12,0
97,5,10,0
98,3,12,0
99,3,13,0
100,5,1,0
101,4,5,0
102,6,6,0
103,7,2,0
104,4,5,0
105,3,4,0
106,5,3,0
107,5,4,0
108,9,6,0
109,10,3,0
110,2,1,0
111,3,1,0
112,12,0,0
113,10,1,0
114,19,1,0
115,28,0,0
116,15,4,0
117,25,1,0
118,22,0,0
119,27,0,0
120,37,0,0
121,27,1,0
122,32,0,0
123,43,1,0
124,36,1,0
125,51,2,0
126,48,0,0
127,48,0,0
128,56,0,0
129,53,0,0
130,68,0,0
131,68,0,0
132,65,0,0
133,71,0,0
134,72,0,0
135,70,0,0
136,86,0,0
137,73,0,0
138,88,0,0
139,60,0,0
140,71,0,0
141,89,0,0
142,58,0,0
143,57,0,0
144,60,0,0
145,74,0,0
146,60,0,0
147,67,0,0
148,64,0,0
149,65,0,0
150,52,0,0
151,64,0,0
152,54,0,0
153,48,0,0
154,64,0,0
155,66,0,0
156,46,0,0
157,48,0,0
158,46,0,0
159,42,0,1
160,31,0,1
161,26,0,1
162,28,0,2
163,21,0,1
164,24,0,2
165,22,0,0
166,24,0,2
167,14,0,4
168,15,0,4
169,16,0,3
170,16,0,1
171,6,0,2
172,11,0,4
173,8,0,3
174,10,0,3
175,6,0,1
176,10,0,2
177,6,0,4
178,2,0,1
179,5,0,2
180,1,0,1
181,2,0,5
182,2,0,2
183,2,0,0
184,1,0,5
185,0,0,3
186,1,0,5
187,1,0,2
188,0,0,4
189,0,0,4
190,0,0,4
191,0,0,3
192,0,0,8
193,0,0,14
194,0,0,10
195,0,0,8
196,0,0,13
197,0,0,15
198,0,0,14
199,0,0,15
200,0,0,18
201,0,0,13
202,0,0,22
203,0,0,15
204,0,0,26
205,0,0,26
206,0,0,25
207,0,0,22
208,0,0,33
209,0,0,36
210,0,0,43
211,0,0,30
212,0,0,37
213,0,0,43
214,0,0,44
215,0,0,45
216,0,0,47
217,0,0,57
218,0,0,77
219,0,0,61
220,0,0,66
221,0,0,72
222,0,0,57
223,0,0,60
224,0,0,73
225,0,0,76
226,0,0,71
227,0,0,75
228,0,0,76
229,0,0,82
230,0,0,92
231,0,0,88
232,0,0,74
233,0,0,91
234,0,0,74
235,0,0,74
236,0,0,66
237,0,0,69
238,0,0,76
239,0,0,63
240,0,0,59
241,0,0,42
242,0,0,58
243,0,0,55
244,0,0,27
245,0,0,44
246,0,0,35
247,0,0,40
248,0,0,25
249,0,0,23
250,0,0,22
251,0,0,19
252,0,0,14
253,0,0,11
254,0,0,16
255,0,0,52
