bin, Red Channel, Green Channel, Blue Channel
0,27,2,24
1,0,0,0
2,0,0,1
3,1,1,0
4,1,0,1
5,0,1,2
6,0,0,0
7,3,1,0
8,1,0,0
9,0,0,1
10,0,0,0
11,0,0,2
12,1,0,2
13,3,0,1
14,0,0,1
15,1,0,0
16,1,0,0
17,0,0,0
18,1,1,0
19,0,0,0
20,0,2,1
21,1,0,0
22,1,2,1
23,3,2,1
24,2,0,0
25,4,0,2
26,8,0,2
27,6,0,7
28,6,0,7
29,1,1,3
30,2,0,3
31,3,0,3
32,6,0,6
33,1,0,3
34,2,0,2
35,0,1,1
36,0,1,3
37,2,1,1
38,0,1,2
39,0,0,1
40,1,0,1
41,1,0,1
42,1,0,0
43,1,1,0
44,1,0,0
45,2,0,0
46,2,0,0
47,2,1,0
48,3,1,1
49,5,1,0
50,1,0,1
51,3,0,1
52,3,0,3
53,3,0,1
54,3,0,1
55,2,1,2
56,2,0,1
57,1,0,1
58,0,1,3
59,0,1,1
60,1,0,3
61,1,1,4
62,2,0,3
63,0,1,3
64,1,1,2
65,1,0,3
66,2,1,2
67,6,0,0
68,2,0,1
69,0,0,3
70,2,0,1
71,2,0,1
72,0,2,0
73,2,0,2
74,0,1,0
75,2,3,1
76,2,2,1
77,2,3,2
78,2,0,0
79,1,3,3
80,1,2,0
81,4,0,1
82,2,1,1
83,0,1,2
84,0,2,1
85,2,1,1
86,4,5,0
87,5,4,0
88,1,3,2
89,5,3,0
90,3,1,1
91,3,3,0
92,2,5,0
93,2,5,1
94,0,2,1
95,1,3,1
96,4,3,0
97,5,5,1
98,4,5,3
99,5,6,1
100,5,10,2
101,4,9,1
102,4,15,2
103,4,9,0
104,3,20,2
105,4,15,3
106,6,18,3
107,8,19,0
108,5,20,2
109,13,20,0
110,13,34,2
111,8,25,1
112,19,51,4
113,13,45,4
114,20,53,0
115,15,48,3
116,16,77,0
117,21,110,5
118,39,114,2
119,30,133,3
120,39,184,1
121,43,178,6
122,58,197,2
123,56,264,2
124,76,282,3
125,98,311,5
126,120,369,3
127,138,432,3
128,165,414,2
129,200,435,9
130,236,536,2
131,276,505,2
132,341,474,1
133,398,467,7
134,418,445,8
135,485,468,4
136,500,426,6
137,513,389,2
138,556,310,17
139,560,268,6
140,490,241,8
141,490,205,10
142,478,207,14
143,435,166,25
144,358,129,10
145,310,145,26
146,260,128,12
147,225,102,28
148,211,92,32
149,180,58,37
150,149,41,35
151,160,42,65
152,122,19,66
153,114,14,75
154,89,16,98
155,64,3,123
156,41,2,139
157,40,1,182
158,22,0,198
159,13,0,245
160,11,0,300
161,1,0,336
162,1,0,349
163,1,0,437
164,0,0,490
165,0,0,491
166,0,0,503
167,0,0,567
168,0,0,524
169,0,0,541
170,0,0,474
171,0,0,487
172,0,0,437
173,0,0,363
174,0,0,339
175,0,0,274
176,0,0,251
177,0,0,209
178,0,0,180
179,0,0,167
180,0,0,156
181,0,0,120
182,0,0,92
183,0,0,68
184,0,0,49
185,0,0,40
186,0,0,22
187,0,1,9
188,0,0,7
189,0,0,2
190,0,1,3
191,0,0,1
192,0,1,0
193,0,0,0
194,0,1,0
195,0,0,0
196,0,0,0
197,0,0,0
198,0,0,0
199,0,0,0
200,0,0,0
201,0,0,0
202,0,0,0
203,0,1,0
204,0,0,0
205,0,0,0
206,0,2,0
207,0,2,0
208,0,0,0
209,0,2,0
210,0,0,0
211,0,1,0
212,0,2,0
213,0,1,0
214,0,2,0
215,0,1,0
216,0,3,0
217,0,3,0
218,0,6,0
219,0,3,0
220,0,0,0
221,0,1,0
222,0,1,0
223,0,0,0
224,0,1,0
225,0,0,0
226,0,0,0
227,0,0,0
228,0,0,0
229,0,0,0
230,0,0,0
231,0,2,0
232,0,6,0
233,0,3,0
234,0,4,0
235,0,3,0
236,0,6,0
237,0,5,0
238,0,6,0
239,0,2,0
240,0,5,0
241,0,1,0
242,0,1,0
243,0,0,0
244,0,0,0
245,0,0,0
246,0,3,0
247,0,0,0
248,0,0,0
249,0,1,0
250,0,1,0
251,0,0,0
252,0,2,0
253,0,1,0
254,0,0,0
255,0,0,0
