bin, Red Channel, Green Channel, Blue Channel
0,24,1,23
1,0,1,1
2,0,1,0
3,0,0,0
4,1,0,1
5,0,1,1
6,0,1,0
7,0,0,0
8,0,0,0
9,1,0,1
10,0,0,1
11,3,0,0
12,0,0,0
13,1,0,1
14,1,0,1
15,0,0,3
16,0,0,0
17,2,0,0
18,0,1,0
19,0,1,0
20,1,1,1
21,0,2,0
22,0,0,2
23,0,0,0
24,3,0,2
25,2,2,2
26,7,0,0
27,10,0,2
28,3,0,5
29,3,0,2
30,3,0,10
31,4,0,8
32,4,1,1
33,2,0,1
34,2,0,1
35,0,0,7
36,0,1,0
37,0,0,0
38,0,2,0
39,0,1,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,1,0,0
46,1,0,0
47,0,0,0
48,1,3,0
49,2,1,0
50,3,0,0
51,2,0,0
52,1,0,1
53,4,0,0
54,4,0,2
55,0,0,4
56,1,0,2
57,0,2,2
58,1,0,2
59,0,1,0
60,0,0,3
61,4,0,1
62,0,1,1
63,1,0,2
64,2,0,2
65,1,0,0
66,3,0,0
67,0,0,3
68,0,0,0
69,0,0,1
70,0,0,0
71,0,0,1
72,0,0,0
73,0,0,1
74,0,0,0
75,0,0,2
76,0,0,0
77,0,0,0
78,0,0,1
79,1,0,1
80,2,0,0
81,0,0,0
82,2,0,0
83,0,0,0
84,0,0,0
85,0,0,0
86,1,0,0
87,0,0,0
88,0,0,0
89,0,0,0
90,1,0,0
91,0,0,0
92,1,0,0
93,0,0,0
94,0,0,0
95,0,0,1
96,0,0,1
97,0,0,0
98,0,0,0
99,0,0,2
100,1,0,1
101,0,0,1
102,3,0,0
103,1,0,0
104,0,0,0
105,2,0,0
106,1,0,1
107,1,0,0
108,4,0,0
109,2,0,0
110,2,0,0
111,0,0,1
112,0,0,0
113,1,0,0
114,2,0,0
115,1,0,0
116,0,0,2
117,0,0,0
118,1,0,0
119,0,0,0
120,0,0,1
121,2,0,2
122,1,0,1
123,1,0,0
124,1,0,0
125,1,0,1
126,0,0,0
127,1,0,6
128,1,0,3
129,0,0,0
130,2,0,2
131,1,0,1
132,0,0,1
133,0,0,0
134,2,0,1
135,2,0,0
136,1,0,0
137,3,0,1
138,3,0,0
139,3,0,0
140,4,0,1
141,3,1,0
142,6,0,2
143,3,1,1
144,3,2,0
145,1,0,0
146,2,0,0
147,3,2,0
148,5,3,0
149,5,2,2
150,6,2,1
151,7,0,0
152,5,1,0
153,9,1,1
154,14,1,0
155,16,3,2
156,15,4,0
157,20,5,0
158,33,4,0
159,26,8,1
160,36,13,1
161,53,8,2
162,79,19,4
163,83,18,3
164,99,29,4
165,149,21,2
166,176,36,3
167,210,37,5
168,250,51,2
169,260,82,6
170,428,82,3
171,492,113,4
172,533,144,2
173,591,180,0
174,712,224,1
175,738,257,2
176,722,339,3
177,716,425,2
178,702,516,6
179,680,538,8
180,589,653,7
181,418,724,8
182,313,741,17
183,245,729,15
184,152,726,20
185,90,694,27
186,55,644,34
187,37,500,37
188,15,419,58
189,13,309,66
190,6,195,76
191,3,143,93
192,1,85,151
193,1,56,180
194,1,27,211
195,1,18,241
196,1,25,306
197,0,8,385
198,0,5,463
199,0,5,560
200,0,1,634
201,0,1,695
202,0,2,735
203,0,0,752
204,0,1,715
205,0,1,711
206,0,2,658
207,0,0,612
208,0,6,477
209,0,1,307
210,0,3,208
211,0,0,135
212,0,1,88
213,0,2,52
214,0,1,20
215,0,3,20
216,0,1,7
217,0,2,4
218,0,3,1
219,0,5,1
220,0,1,0
221,0,4,0
222,0,2,0
223,0,2,0
224,0,0,0
225,0,0,0
226,0,0,0
227,0,0,0
228,0,0,0
229,0,0,0
230,0,2,0
231,0,2,0
232,0,7,0
233,0,4,0
234,0,5,0
235,0,7,0
236,0,5,0
237,0,5,0
238,0,4,0
239,0,1,0
240,0,2,0
241,0,0,0
242,0,0,0
243,0,0,0
244,0,0,0
245,0,0,0
246,0,1,0
247,0,2,0
248,0,2,0
249,0,1,0
250,0,0,0
251,0,2,0
252,0,0,0
253,0,0,0
254,0,0,0
255,0,0,0
