bin, Red Channel, Green Channel, Blue Channel
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,2,0,0
18,1,0,0
19,2,0,0
20,0,1,0
21,1,1,0
22,2,3,0
23,1,0,0
24,2,3,0
25,1,2,0
26,2,2,1
27,2,2,2
28,1,0,1
29,1,2,3
30,0,1,0
31,2,3,1
32,2,0,1
33,3,2,1
34,2,0,3
35,1,3,2
36,2,3,2
37,2,3,0
38,0,1,0
39,1,1,2
40,0,0,0
41,2,1,0
42,1,1,2
43,0,1,2
44,1,2,1
45,2,1,1
46,1,0,2
47,0,0,1
48,0,2,1
49,0,0,3
50,0,0,2
51,1,0,1
52,1,1,0
53,1,1,1
54,1,0,1
55,0,1,0
56,0,0,1
57,1,1,1
58,0,1,0
59,3,1,0
60,0,0,0
61,1,1,1
62,0,1,1
63,0,1,0
64,0,0,1
65,1,0,1
66,1,2,0
67,0,0,1
68,1,0,1
69,0,0,1
70,0,0,0
71,0,0,1
72,0,1,1
73,1,0,1
74,0,0,0
75,1,0,0
76,0,0,1
77,1,3,0
78,1,2,1
79,0,1,1
80,2,0,0
81,0,2,0
82,4,2,0
83,2,0,0
84,2,2,0
85,0,1,0
86,1,1,1
87,1,1,1
88,0,1,0
89,0,1,1
90,2,1,1
91,1,1,0
92,1,0,1
93,2,0,1
94,0,0,2
95,0,2,3
96,1,0,1
97,0,0,0
98,0,1,3
99,0,2,1
100,0,0,0
101,1,1,1
102,1,0,1
103,1,1,1
104,0,0,2
105,2,1,0
106,2,0,0
107,0,0,0
108,1,1,0
109,1,2,1
110,1,2,0
111,1,2,0
112,2,1,0
113,0,1,1
114,1,0,0
115,2,0,1
116,0,1,2
117,0,1,0
118,0,1,0
119,1,1,2
120,1,0,2
121,1,1,0
122,2,1,0
123,2,2,0
124,1,1,1
125,4,4,0
126,2,7,2
127,4,3,2
128,6,5,0
129,2,1,2
130,4,4,1
131,4,5,1
132,3,5,0
133,4,6,0
134,14,8,0
135,9,5,1
136,11,9,2
137,8,5,0
138,4,13,3
139,9,12,1
140,11,8,3
141,21,8,1
142,21,22,3
143,15,17,2
144,21,23,4
145,38,18,1
146,39,35,5
147,39,35,1
148,67,44,5
149,80,62,2
150,83,65,5
151,108,105,3
152,143,100,7
153,119,134,5
154,182,140,7
155,219,180,5
156,241,211,6
157,291,234,8
158,312,274,7
159,349,295,11
160,374,338,10
161,450,366,14
162,484,440,12
163,473,475,22
164,511,508,18
165,533,542,33
166,525,544,33
167,530,533,35
168,530,545,43
169,485,512,67
170,415,470,72
171,382,422,88
172,324,408,101
173,267,324,133
174,219,287,136
175,191,248,164
176,141,193,240
177,101,141,242
178,81,100,309
179,68,62,355
180,39,42,405
181,19,24,458
182,13,9,457
183,2,12,564
184,3,2,588
185,2,2,574
186,1,2,597
187,1,1,565
188,3,1,568
189,2,0,514
190,3,1,502
191,0,0,402
192,1,4,312
193,3,2,268
194,0,0,223
195,0,1,177
196,1,1,116
197,0,0,55
198,0,2,40
199,1,0,24
200,0,0,11
201,0,0,11
202,0,0,4
203,2,0,1
204,1,0,3
205,1,1,1
206,2,2,0
207,0,1,1
208,1,2,1
209,0,2,0
210,1,0,3
211,0,0,1
212,0,2,2
213,2,0,2
214,1,0,0
215,1,0,1
216,2,2,1
217,2,1,0
218,2,0,0
219,3,0,0
220,0,5,0
221,4,3,1
222,2,4,0
223,6,8,1
224,5,3,0
225,2,4,1
226,3,2,0
227,3,3,1
228,2,1,0
229,0,0,2
230,1,2,2
231,1,3,1
232,1,1,3
233,3,1,0
234,2,1,2
235,1,0,2
236,0,2,3
237,0,0,3
238,0,0,2
239,0,1,2
240,0,0,6
241,0,0,4
242,2,0,2
243,2,0,3
244,3,2,0
245,5,1,3
246,9,3,0
247,19,9,1
248,21,24,1
249,38,30,4
250,23,25,2
251,20,28,1
252,27,19,0
253,9,19,0
254,1,13,1
255,0,6,178
