bin, Red Channel, Green Channel, Blue Channel
0,10,0,8
1,2,0,0
2,0,0,0
3,0,0,1
4,2,0,2
5,1,0,2
6,2,0,2
7,2,0,1
8,2,0,2
9,2,0,3
10,3,0,3
11,1,0,0
12,1,0,1
13,1,0,4
14,1,0,1
15,0,0,0
16,0,0,0
17,1,0,0
18,2,0,1
19,0,0,0
20,0,0,1
21,3,0,1
22,1,0,0
23,3,0,5
24,4,0,4
25,5,0,3
26,0,1,0
27,2,0,2
28,2,0,1
29,1,0,1
30,2,0,1
31,0,0,4
32,2,0,2
33,2,0,2
34,1,0,0
35,0,0,1
36,1,0,1
37,0,0,1
38,0,0,1
39,1,0,0
40,0,0,0
41,1,0,0
42,1,0,0
43,1,0,0
44,0,0,0
45,0,1,1
46,1,1,1
47,0,0,1
48,5,0,0
49,0,0,2
50,0,0,1
51,1,0,2
52,1,0,0
53,2,0,0
54,1,1,3
55,3,0,4
56,2,0,2
57,0,2,2
58,2,2,0
59,2,3,2
60,0,2,0
61,4,3,1
62,1,7,4
63,1,4,0
64,2,6,3
65,8,7,1
66,2,8,1
67,3,15,2
68,3,16,4
69,2,18,0
70,7,30,0
71,2,49,3
72,5,79,3
73,3,112,2
74,6,180,1
75,3,223,1
76,7,333,6
77,11,479,4
78,4,548,4
79,17,737,6
80,19,919,8
81,24,967,5
82,47,1140,13
83,63,1061,7
84,70,1005,11
85,103,946,19
86,188,809,24
87,213,619,34
88,291,471,28
89,412,374,41
90,560,273,58
91,605,199,80
92,755,109,126
93,945,80,161
94,1009,50,266
95,1059,24,274
96,993,13,414
97,948,8,516
98,821,7,656
99,732,7,826
100,594,4,923
101,443,4,956
102,349,3,1025
103,242,3,1011
104,166,2,908
105,95,1,853
106,68,3,745
107,43,3,564
108,25,2,417
109,13,1,341
110,10,2,243
111,6,2,163
112,3,1,101
113,2,2,61
114,1,2,48
115,0,1,19
116,1,1,11
117,2,1,8
118,2,1,4
119,1,1,3
120,0,1,0
121,0,1,0
122,0,3,0
123,0,3,0
124,0,3,0
125,0,1,0
126,0,1,0
127,0,3,0
128,0,2,0
129,0,2,0
130,0,0,0
131,0,2,0
132,0,0,0
133,0,0,0
134,0,0,0
135,0,0,0
136,0,0,0
137,0,0,0
138,0,1,0
139,0,0,0
140,0,2,0
141,0,0,0
142,0,0,0
143,0,1,0
144,0,1,0
145,0,0,0
146,0,0,0
147,0,0,0
148,0,0,0
149,0,0,0
150,0,0,0
151,0,3,0
152,0,1,0
153,0,0,0
154,0,1,0
155,0,0,0
156,0,0,0
157,0,0,0
158,0,0,0
159,0,0,0
160,0,0,0
161,0,0,0
162,0,0,0
163,0,1,0
164,0,1,0
165,0,1,0
166,0,0,0
167,0,0,0
168,0,0,0
169,0,0,0
170,0,0,0
171,0,0,0
172,0,0,0
173,0,0,0
174,0,0,0
175,0,0,0
176,0,0,0
177,0,0,0
178,0,0,0
179,0,0,0
180,0,0,0
181,0,0,0
182,0,0,0
183,0,0,0
184,0,0,0
185,0,0,0
186,0,0,0
187,0,0,0
188,0,0,0
189,0,0,0
190,0,0,0
191,0,0,0
192,0,0,0
193,0,0,0
194,0,0,0
195,0,2,0
196,0,0,0
197,0,1,0
198,0,0,0
199,0,1,0
200,0,0,0
201,0,0,0
202,0,0,0
203,0,0,0
204,0,0,0
205,0,0,0
206,0,2,0
207,0,0,0
208,0,0,0
209,0,2,0
210,0,1,0
211,0,2,0
212,0,0,0
213,0,0,0
214,0,1,0
215,0,1,0
216,0,1,0
217,0,0,0
218,0,1,0
219,0,2,0
220,0,2,0
221,0,2,0
222,0,1,0
223,0,1,0
224,0,0,0
225,0,0,0
226,0,0,0
227,0,0,0
228,0,2,0
229,0,0,0
230,0,0,0
231,0,0,0
232,0,0,0
233,0,2,0
234,0,1,0
235,0,4,0
236,0,3,0
237,0,2,0
238,0,6,0
239,0,1,0
240,0,2,0
241,0,2,0
242,0,3,0
243,0,4,0
244,0,1,0
245,0,1,0
246,0,0,0
247,0,1,0
248,0,0,0
249,0,1,0
250,0,1,0
251,0,4,0
252,0,2,0
253,0,4,0
254,0,1,0
255,0,6,0
