bin, Red Channel, Green Channel, Blue Channel
0,27,1,24
1,0,0,0
2,0,0,0
3,0,1,1
4,0,2,1
5,1,1,0
6,0,0,0
7,2,0,2
8,0,0,1
9,3,0,1
10,1,0,1
11,3,0,0
12,0,0,0
13,0,0,1
14,0,0,1
15,2,0,1
16,0,1,1
17,0,0,1
18,0,0,0
19,1,0,0
20,0,0,0
21,0,2,1
22,2,4,0
23,1,0,2
24,4,0,0
25,4,0,1
26,4,0,4
27,4,0,3
28,7,0,2
29,5,1,2
30,2,0,4
31,4,0,6
32,3,0,1
33,1,0,7
34,2,0,1
35,1,0,3
36,0,0,4
37,2,0,3
38,3,4,1
39,0,0,0
40,2,0,1
41,2,0,0
42,0,0,0
43,0,0,0
44,1,0,1
45,0,0,0
46,1,0,0
47,4,1,2
48,3,3,0
49,2,0,0
50,4,0,0
51,2,0,1
52,3,0,1
53,5,0,0
54,3,0,0
55,0,0,2
56,0,0,2
57,0,2,2
58,0,2,0
59,1,1,4
60,4,0,3
61,3,0,3
62,3,0,6
63,2,1,6
64,2,0,1
65,3,1,2
66,0,1,1
67,1,0,1
68,2,1,0
69,2,2,0
70,1,1,2
71,5,1,0
72,2,0,1
73,1,0,0
74,0,1,1
75,0,1,0
76,2,3,2
77,1,0,1
78,0,1,2
79,2,2,2
80,1,1,6
81,1,0,2
82,1,4,1
83,1,1,0
84,4,1,1
85,3,0,2
86,5,3,1
87,3,0,0
88,0,3,1
89,4,1,0
90,1,3,0
91,1,5,1
92,3,4,2
93,4,8,2
94,4,3,0
95,2,6,0
96,0,8,4
97,4,7,0
98,2,5,1
99,6,9,0
100,7,6,0
101,4,10,1
102,7,11,2
103,11,14,1
104,4,14,2
105,1,22,3
106,7,11,1
107,5,30,0
108,9,31,1
109,9,16,4
110,8,39,3
111,14,36,4
112,18,50,1
113,21,55,3
114,16,81,0
115,22,88,3
116,19,119,3
117,25,120,0
118,37,171,0
119,43,228,0
120,54,227,0
121,59,279,3
122,73,307,2
123,88,371,4
124,110,396,2
125,123,427,4
126,181,470,4
127,205,470,1
128,250,501,9
129,327,461,9
130,356,454,8
131,385,466,4
132,408,438,5
133,448,416,4
134,502,375,7
135,494,375,6
136,471,340,6
137,471,296,10
138,489,247,15
139,494,226,14
140,438,201,13
141,414,152,19
142,419,139,28
143,353,143,10
144,344,106,25
145,281,76,30
146,220,80,28
147,212,67,37
148,178,39,46
149,158,38,53
150,117,22,59
151,103,18,82
152,72,6,99
153,64,7,114
154,55,4,137
155,26,3,172
156,28,1,225
157,8,2,267
158,11,0,323
159,8,0,378
160,5,0,392
161,2,0,407
162,0,0,469
163,1,0,491
164,0,0,499
165,0,0,488
166,0,0,495
167,0,0,486
168,0,0,477
169,0,0,501
170,0,0,440
171,0,0,404
172,0,0,383
173,0,0,307
174,0,0,265
175,0,0,214
176,0,0,211
177,0,0,166
178,0,0,115
179,0,0,91
180,0,0,77
181,0,0,66
182,0,0,33
183,0,0,31
184,0,0,12
185,0,0,12
186,0,0,8
187,0,0,6
188,0,0,3
189,0,1,1
190,0,1,0
191,0,0,1
192,0,0,0
193,0,0,0
194,0,2,0
195,0,0,0
196,0,0,0
197,0,0,0
198,0,0,0
199,0,0,0
200,0,0,0
201,0,0,0
202,0,0,0
203,0,1,0
204,0,0,0
205,0,1,0
206,0,2,0
207,0,2,0
208,0,0,0
209,0,0,0
210,0,3,0
211,0,2,0
212,0,0,0
213,0,0,0
214,0,2,0
215,0,2,0
216,0,2,0
217,0,5,0
218,0,3,0
219,0,1,0
220,0,2,0
221,0,1,0
222,0,0,0
223,0,3,0
224,0,0,0
225,0,0,0
226,0,0,0
227,0,0,0
228,0,0,0
229,0,0,0
230,0,0,0
231,0,1,0
232,0,4,0
233,0,2,0
234,0,5,0
235,0,12,0
236,0,8,0
237,0,5,0
238,0,3,0
239,0,2,0
240,0,0,0
241,0,1,0
242,0,0,0
243,0,1,0
244,0,0,0
245,0,1,0
246,0,0,0
247,0,1,0
248,0,1,0
249,0,3,0
250,0,0,0
251,0,1,0
252,0,0,0
253,0,1,0
254,0,0,0
255,0,0,0
