bin, Red Channel, Green Channel, Blue Channel
0,0,8,0
1,0,2,0
2,0,4,0
3,0,3,0
4,0,2,0
5,0,4,0
6,0,4,0
7,0,1,0
8,0,2,0
9,0,0,0
10,0,5,0
11,0,1,0
12,0,0,0
13,0,1,0
14,0,4,0
15,0,4,0
16,0,3,0
17,0,3,0
18,0,9,0
19,0,8,0
20,0,8,0
21,0,8,0
22,0,14,0
23,0,11,0
24,0,12,0
25,0,16,0
26,0,12,0
27,0,20,0
28,0,19,0
29,0,30,0
30,0,25,0
31,0,23,0
32,0,41,0
33,0,25,0
34,0,42,0
35,0,56,0
36,0,39,0
37,0,58,0
38,0,38,0
39,0,54,0
40,0,57,0
41,0,56,0
42,0,65,0
43,0,70,0
44,0,58,0
45,0,67,0
46,0,65,0
47,0,69,0
48,0,52,0
49,0,65,0
50,0,80,0
51,0,86,0
52,0,73,0
53,0,70,0
54,0,64,0
55,0,57,0
56,0,62,0
57,0,45,0
58,0,47,0
59,0,40,0
60,0,51,0
61,0,40,0
62,0,31,0
63,0,38,0
64,0,39,0
65,0,32,0
66,0,23,0
67,0,24,0
68,0,26,0
69,0,20,0
70,2,11,0
71,0,13,0
72,0,8,0
73,0,8,0
74,2,12,0
75,1,7,0
76,5,10,0
77,7,5,0
78,4,3,0
79,5,10,0
80,7,5,0
81,4,7,0
82,7,1,0
83,7,2,0
84,11,1,0
85,14,1,0
86,9,2,0
87,18,1,0
88,20,1,0
89,14,1,0
90,27,0,0
91,24,3,0
92,17,0,0
93,43,0,0
94,19,0,0
95,40,0,0
96,42,0,0
97,48,0,0
98,43,1,0
99,45,0,0
100,55,0,0
101,59,0,0
102,58,0,0
103,79,0,0
104,62,0,0
105,55,0,0
106,83,0,0
107,76,0,0
108,91,0,0
109,75,0,0
110,96,0,0
111,83,0,0
112,97,0,0
113,72,0,0
114,72,0,0
115,57,0,0
116,84,0,0
117,68,0,0
118,64,0,0
119,68,0,0
120,47,0,0
121,39,0,0
122,42,0,0
123,38,0,0
124,32,0,0
125,25,0,0
126,21,0,0
127,14,0,0
128,16,0,0
129,13,0,0
130,14,0,0
131,15,0,0
132,10,0,0
133,10,0,0
134,4,0,0
135,4,0,0
136,3,0,0
137,2,0,0
138,3,0,0
139,1,0,0
140,1,0,0
141,3,0,0
142,0,0,0
143,3,0,0
144,0,0,0
145,2,0,0
146,0,0,0
147,0,0,0
148,1,0,0
149,0,0,0
150,1,0,0
151,0,0,0
152,0,0,1
153,0,0,0
154,1,0,0
155,0,0,2
156,0,0,1
157,0,0,3
158,0,0,0
159,0,0,1
160,0,0,5
161,0,0,7
162,0,0,1
163,0,0,5
164,0,0,5
165,0,0,10
166,0,0,6
167,0,0,9
168,0,0,10
169,0,0,13
170,0,0,21
171,0,0,19
172,0,0,28
173,0,0,20
174,0,0,33
175,0,0,31
176,0,0,35
177,0,0,34
178,0,0,49
179,0,0,41
180,0,0,62
181,0,0,54
182,0,0,59
183,0,0,56
184,0,0,56
185,0,0,56
186,0,0,70
187,0,0,62
188,0,0,62
189,0,0,71
190,0,0,81
191,0,0,74
192,0,0,72
193,0,0,73
194,0,0,77
195,0,0,76
196,0,0,75
197,0,0,81
198,0,0,51
199,0,0,64
200,0,0,61
201,0,0,50
202,0,0,44
203,0,0,50
204,0,0,34
205,0,0,45
206,0,0,34
207,0,0,36
208,0,0,31
209,0,0,30
210,0,0,19
211,0,0,18
212,0,0,20
213,0,0,15
214,0,0,20
215,0,0,7
216,0,0,10
217,0,0,10
218,0,0,12
219,0,0,7
220,0,0,3
221,0,0,7
222,0,0,4
223,0,0,3
224,0,0,1
225,0,0,2
226,0,0,5
227,0,0,0
228,0,0,2
229,0,0,0
230,0,0,0
231,0,0,0
232,0,0,0
233,0,0,0
234,0,0,0
235,0,0,0
236,0,0,0
237,0,0,0
238,0,0,1
239,0,0,0
240,0,0,0
241,0,0,0
242,0,0,0
243,0,0,0
244,0,0,1
245,0,0,0
246,0,0,0
247,0,0,0
248,0,0,0
249,0,0,0
250,0,0,0
251,0,0,0
252,0,0,0
253,0,0,0
254,0,0,0
255,0,0,0
