bin, Red Channel, Green Channel, Blue Channel
0,23,1,22
1,1,1,1
2,0,0,0
3,2,0,1
4,0,1,1
5,0,1,0
6,0,1,0
7,1,0,1
8,1,0,0
9,3,0,1
10,0,0,2
11,0,0,0
12,0,0,1
13,1,0,0
14,1,0,0
15,1,0,2
16,0,0,0
17,1,1,1
18,1,0,0
19,1,1,1
20,0,1,0
21,0,3,0
22,1,0,1
23,3,1,0
24,4,0,2
25,4,0,0
26,7,0,0
27,2,0,5
28,6,0,4
29,5,1,3
30,5,0,5
31,5,0,4
32,3,0,4
33,0,0,5
34,4,0,3
35,1,0,3
36,0,1,3
37,2,2,1
38,0,1,1
39,1,0,2
40,1,0,1
41,2,0,0
42,1,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,1,0,2
47,0,2,1
48,2,1,0
49,1,0,1
50,4,1,4
51,6,0,1
52,0,0,0
53,3,0,1
54,3,0,0
55,2,0,3
56,1,0,2
57,1,2,1
58,3,1,0
59,0,0,3
60,2,0,3
61,2,0,1
62,1,0,3
63,3,0,5
64,2,1,0
65,0,0,5
66,3,0,1
67,4,0,1
68,3,0,1
69,0,0,0
70,1,0,1
71,0,0,1
72,6,0,0
73,2,2,2
74,0,1,1
75,2,1,1
76,0,1,1
77,0,0,4
78,1,1,0
79,0,0,0
80,2,3,0
81,1,2,1
82,1,0,1
83,2,0,0
84,1,3,1
85,3,0,1
86,3,4,0
87,2,1,1
88,2,2,2
89,4,3,0
90,1,3,3
91,0,0,0
92,3,5,0
93,3,5,0
94,1,1,3
95,5,3,1
96,4,2,0
97,5,6,3
98,6,3,3
99,2,7,1
100,4,9,3
101,5,6,0
102,4,12,0
103,7,7,2
104,1,4,4
105,6,12,1
106,6,12,2
107,7,15,0
108,10,16,2
109,8,23,3
110,6,13,0
111,4,13,0
112,11,21,1
113,6,21,2
114,12,23,3
115,18,36,3
116,15,32,3
117,16,31,2
118,15,47,1
119,25,58,1
120,21,63,3
121,25,69,0
122,46,79,3
123,46,106,0
124,43,129,5
125,50,146,6
126,64,161,5
127,75,206,1
128,81,255,2
129,106,296,5
130,111,330,5
131,148,386,3
132,160,412,8
133,229,415,5
134,264,469,6
135,314,509,5
136,334,472,6
137,425,458,7
138,417,442,5
139,463,464,14
140,502,418,8
141,566,397,10
142,500,350,19
143,500,320,14
144,485,279,14
145,490,303,16
146,429,237,24
147,387,197,20
148,349,188,28
149,298,167,24
150,295,167,35
151,236,133,43
152,190,111,41
153,175,99,70
154,161,55,69
155,158,52,70
156,117,23,87
157,90,23,109
158,99,14,122
159,48,6,141
160,47,8,199
161,19,2,233
162,22,0,279
163,14,1,315
164,5,0,355
165,4,0,400
166,1,0,435
167,0,0,466
168,1,0,535
169,0,0,528
170,0,0,518
171,0,0,507
172,0,0,532
173,0,0,514
174,0,0,423
175,0,0,436
176,0,0,350
177,0,0,323
178,0,0,286
179,0,0,255
180,0,0,222
181,0,0,174
182,0,0,144
183,0,0,127
184,0,0,56
185,0,0,61
186,0,0,34
187,0,0,20
188,0,0,10
189,0,0,6
190,0,0,9
191,0,0,4
192,0,1,0
193,0,2,1
194,0,0,0
195,0,1,0
196,0,0,0
197,0,0,0
198,0,0,0
199,0,0,0
200,0,0,0
201,0,0,0
202,0,0,0
203,0,0,0
204,0,0,0
205,0,1,0
206,0,2,0
207,0,2,0
208,0,3,0
209,0,1,0
210,0,2,0
211,0,0,0
212,0,1,0
213,0,0,0
214,0,1,0
215,0,0,0
216,0,3,0
217,0,2,0
218,0,3,0
219,0,2,0
220,0,3,0
221,0,4,0
222,0,1,0
223,0,0,0
224,0,1,0
225,0,0,0
226,0,0,0
227,0,0,0
228,0,0,0
229,0,0,0
230,0,0,0
231,0,3,0
232,0,4,0
233,0,6,0
234,0,4,0
235,0,9,0
236,0,4,0
237,0,4,0
238,0,6,0
239,0,3,0
240,0,1,0
241,0,0,0
242,0,0,0
243,0,0,0
244,0,0,0
245,0,1,0
246,0,0,0
247,0,3,0
248,0,2,0
249,0,0,0
250,0,1,0
251,0,0,0
252,0,0,0
253,0,1,0
254,0,0,0
255,0,0,0
