bin, Red Channel, Green Channel, Blue Channel
0,13,0,9
1,1,0,1
2,1,0,0
3,2,0,0
4,0,0,1
5,0,0,1
6,1,0,0
7,2,0,1
8,2,1,1
9,0,0,0
10,2,0,1
11,1,0,0
12,2,2,1
13,4,0,1
14,6,0,1
15,7,4,0
16,4,5,2
17,8,6,1
18,2,7,2
19,4,7,1
20,8,6,4
21,8,9,3
22,3,4,1
23,3,7,1
24,3,3,2
25,4,4,6
26,2,3,3
27,7,3,8
28,2,2,8
29,5,6,2
30,2,1,5
31,1,0,3
32,2,2,3
33,0,1,6
34,4,1,4
35,0,1,7
36,0,3,2
37,1,1,8
38,0,3,1
39,1,1,2
40,1,3,1
41,0,0,1
42,1,2,1
43,1,3,0
44,4,2,0
45,2,1,1
46,1,0,3
47,1,4,1
48,0,2,0
49,1,1,2
50,2,3,2
51,1,2,1
52,3,0,0
53,1,2,1
54,3,1,2
55,0,0,1
56,0,0,1
57,1,0,3
58,1,1,2
59,2,1,3
60,0,2,1
61,2,0,0
62,1,0,0
63,1,5,1
64,0,1,2
65,2,3,2
66,3,0,0
67,2,1,1
68,0,2,0
69,0,1,2
70,2,2,0
71,1,0,2
72,0,2,0
73,2,0,0
74,2,1,0
75,2,1,1
76,0,0,2
77,1,1,0
78,1,0,3
79,1,1,1
80,1,0,2
81,2,0,1
82,1,2,2
83,2,1,0
84,1,2,3
85,1,2,1
86,0,0,1
87,1,2,2
88,2,1,2
89,1,1,1
90,3,1,0
91,1,0,1
92,0,1,0
93,1,1,2
94,2,0,1
95,2,2,1
96,1,1,0
97,1,2,1
98,0,0,1
99,1,1,0
100,1,1,0
101,1,1,2
102,1,0,2
103,0,0,1
104,2,2,1
105,1,0,1
106,2,1,2
107,2,0,1
108,1,3,2
109,1,3,0
110,1,0,0
111,2,2,1
112,3,0,0
113,3,3,1
114,0,0,1
115,1,3,0
116,2,1,0
117,2,2,2
118,5,1,2
119,3,1,1
120,2,2,3
121,2,1,0
122,1,2,0
123,4,3,1
124,0,1,1
125,4,2,4
126,3,4,0
127,5,2,1
128,4,3,0
129,4,2,1
130,5,2,1
131,10,3,0
132,5,3,0
133,11,3,3
134,8,6,2
135,7,5,0
136,3,5,3
137,10,4,1
138,5,6,2
139,13,4,2
140,7,8,2
141,14,6,2
142,15,6,0
143,22,6,3
144,13,13,1
145,19,8,3
146,32,11,3
147,13,14,2
148,27,19,2
149,28,16,3
150,30,25,1
151,39,29,4
152,37,29,3
153,53,22,4
154,57,23,6
155,76,31,3
156,83,36,2
157,112,52,4
158,144,51,6
159,164,62,5
160,234,81,7
161,275,102,2
162,283,120,6
163,399,152,2
164,447,189,4
165,475,211,7
166,571,235,8
167,531,359,5
168,633,383,10
169,695,411,8
170,642,480,15
171,594,529,10
172,576,583,23
173,460,594,28
174,408,630,15
175,367,639,23
176,312,624,21
177,263,580,28
178,144,455,22
179,121,416,32
180,100,385,45
181,68,298,43
182,48,260,55
183,14,177,53
184,12,112,85
185,10,94,99
186,1,61,121
187,0,48,166
188,1,19,205
189,0,14,240
190,0,12,279
191,0,1,329
192,0,3,447
193,0,1,476
194,0,0,491
195,0,0,560
196,0,2,621
197,0,2,673
198,0,0,680
199,0,0,693
200,0,1,571
201,0,0,563
202,0,0,471
203,0,0,399
204,0,0,339
205,0,0,255
206,0,0,159
207,0,1,117
208,0,1,90
209,0,0,64
210,0,0,29
211,0,0,17
212,0,1,12
213,0,1,4
214,0,0,0
215,0,0,0
216,0,1,0
217,0,0,0
218,0,0,0
219,0,0,0
220,0,1,0
221,0,0,0
222,0,1,0
223,0,0,0
224,0,0,0
225,0,0,0
226,0,0,0
227,0,1,0
228,0,0,0
229,0,0,0
230,0,0,0
231,0,0,0
232,0,1,0
233,0,1,0
234,0,0,0
235,0,2,0
236,0,0,0
237,0,0,0
238,0,2,0
239,0,0,0
240,0,0,0
241,0,1,0
242,0,0,0
243,0,0,0
244,0,0,0
245,0,0,0
246,0,0,0
247,0,0,0
248,0,0,0
249,0,0,0
250,0,1,0
251,0,0,0
252,0,0,0
253,0,0,0
254,0,2,0
255,0,1,0
