bin, Red Channel, Green Channel, Blue Channel
0,27,1,25
1,1,1,1
2,1,0,0
3,1,1,0
4,0,0,0
5,1,0,0
6,3,1,2
7,0,1,1
8,0,0,0
9,1,0,2
10,0,0,1
11,0,0,0
12,2,0,0
13,1,0,3
14,0,0,1
15,1,0,0
16,1,0,1
17,1,1,0
18,0,0,0
19,0,1,0
20,0,0,1
21,0,3,1
22,1,1,0
23,0,1,0
24,5,0,2
25,6,0,1
26,4,0,1
27,8,0,4
28,4,0,3
29,6,1,7
30,3,0,2
31,3,0,3
32,1,0,3
33,3,0,2
34,0,0,8
35,2,0,1
36,0,1,2
37,0,1,3
38,0,1,1
39,0,0,2
40,1,0,0
41,0,1,0
42,0,0,0
43,0,0,1
44,0,0,0
45,1,0,0
46,2,1,0
47,4,1,1
48,3,2,1
49,6,0,0
50,1,0,0
51,2,0,1
52,0,0,2
53,3,0,0
54,3,0,1
55,3,0,0
56,3,0,0
57,2,1,1
58,2,0,3
59,3,2,2
60,0,0,2
61,5,0,3
62,1,1,4
63,4,1,2
64,3,0,4
65,1,0,3
66,1,0,1
67,2,1,2
68,1,1,0
69,0,0,0
70,1,0,0
71,2,0,2
72,1,1,0
73,0,1,1
74,0,0,2
75,0,1,2
76,1,2,2
77,0,0,1
78,2,0,2
79,0,0,4
80,0,1,2
81,2,1,1
82,2,0,3
83,2,2,0
84,2,1,3
85,2,1,1
86,3,2,0
87,2,4,0
88,3,2,0
89,0,1,1
90,3,2,0
91,4,2,0
92,5,3,1
93,1,1,1
94,2,4,0
95,1,5,1
96,2,4,1
97,3,2,1
98,4,4,1
99,5,5,0
100,3,5,1
101,1,3,0
102,4,6,1
103,2,5,3
104,4,7,0
105,3,11,4
106,5,13,0
107,3,9,1
108,8,7,0
109,6,7,0
110,2,15,3
111,4,13,0
112,8,16,1
113,5,18,3
114,10,14,0
115,10,19,3
116,5,21,3
117,11,39,0
118,16,20,3
119,15,35,3
120,20,39,3
121,21,46,3
122,27,38,0
123,37,41,6
124,36,65,5
125,37,100,5
126,36,89,2
127,53,106,1
128,53,143,5
129,56,178,1
130,82,202,3
131,117,250,2
132,117,310,6
133,151,330,2
134,177,357,5
135,232,404,4
136,269,442,4
137,331,457,8
138,378,459,7
139,408,466,7
140,455,428,6
141,467,459,8
142,513,414,10
143,474,430,8
144,503,407,10
145,497,349,16
146,502,346,20
147,446,307,14
148,379,264,21
149,364,249,23
150,341,236,18
151,289,213,34
152,277,200,27
153,249,163,35
154,208,144,35
155,195,119,48
156,176,86,39
157,163,75,58
158,134,56,66
159,120,40,120
160,97,18,93
161,69,11,129
162,54,5,192
163,34,4,217
164,18,2,247
165,7,1,322
166,7,1,380
167,0,0,393
168,0,0,423
169,0,0,510
170,0,0,491
171,0,0,496
172,0,0,549
173,0,0,508
174,0,0,534
175,0,0,479
176,0,0,423
177,0,0,446
178,0,0,370
179,0,0,354
180,0,0,313
181,0,0,304
182,0,0,217
183,0,0,186
184,0,0,153
185,0,0,150
186,0,0,95
187,0,0,64
188,0,0,37
189,0,1,30
190,0,1,9
191,0,0,5
192,0,1,4
193,0,0,2
194,0,0,0
195,0,0,0
196,0,1,0
197,0,0,0
198,0,0,0
199,0,0,0
200,0,0,0
201,0,0,0
202,0,0,0
203,0,0,0
204,0,1,0
205,0,1,0
206,0,2,0
207,0,0,0
208,0,3,0
209,0,1,0
210,0,0,0
211,0,1,0
212,0,3,0
213,0,0,0
214,0,0,0
215,0,1,0
216,0,3,0
217,0,4,0
218,0,2,0
219,0,5,0
220,0,2,0
221,0,2,0
222,0,1,0
223,0,0,0
224,0,0,0
225,0,0,0
226,0,0,0
227,0,0,0
228,0,0,0
229,0,0,0
230,0,1,0
231,0,2,0
232,0,5,0
233,0,3,0
234,0,5,0
235,0,4,0
236,0,7,0
237,0,6,0
238,0,4,0
239,0,4,0
240,0,0,0
241,0,3,0
242,0,0,0
243,0,1,0
244,0,0,0
245,0,1,0
246,0,0,0
247,0,1,0
248,0,3,0
249,0,1,0
250,0,0,0
251,0,0,0
252,0,0,0
253,0,0,0
254,0,1,0
255,0,0,0
