bin, Red Channel, Green Channel, Blue Channel
0,14,0,13
1,4,0,1
2,1,0,0
3,1,0,0
4,1,0,1
5,0,0,1
6,2,0,2
7,1,0,2
8,2,0,0
9,2,0,1
10,3,0,5
11,2,0,2
12,2,0,0
13,1,0,3
14,1,0,2
15,1,0,1
16,1,0,1
17,1,0,2
18,0,0,0
19,2,0,1
20,3,0,0
21,3,0,2
22,3,0,2
23,2,0,2
24,3,0,2
25,8,0,2
26,2,0,2
27,1,1,2
28,2,0,2
29,5,0,5
30,2,0,0
31,2,0,1
32,0,0,2
33,1,0,1
34,1,0,0
35,1,0,2
36,1,0,2
37,2,0,2
38,0,0,2
39,1,0,1
40,0,0,1
41,1,0,1
42,0,0,0
43,0,0,0
44,2,0,0
45,1,0,1
46,0,2,0
47,0,0,2
48,1,0,1
49,1,0,0
50,0,0,2
51,2,1,1
52,4,0,0
53,3,1,1
54,1,0,2
55,3,0,1
56,1,0,1
57,4,0,2
58,0,1,1
59,0,1,1
60,1,1,4
61,0,2,1
62,1,0,0
63,1,0,1
64,0,2,1
65,4,2,3
66,1,1,3
67,4,0,1
68,2,0,3
69,1,1,0
70,1,1,0
71,3,2,1
72,3,1,0
73,1,0,1
74,1,3,1
75,4,3,1
76,0,1,1
77,0,3,1
78,2,3,0
79,3,3,1
80,1,3,1
81,6,2,0
82,2,3,1
83,1,4,0
84,3,7,2
85,0,9,0
86,1,5,1
87,2,5,1
88,5,6,1
89,6,5,0
90,5,5,2
91,5,4,1
92,1,4,2
93,4,8,4
94,4,10,2
95,7,13,4
96,3,15,2
97,6,17,0
98,4,27,0
99,3,19,1
100,12,26,2
101,4,35,2
102,10,33,1
103,4,44,3
104,6,34,2
105,4,52,2
106,18,50,2
107,11,49,2
108,11,75,3
109,13,72,3
110,12,102,2
111,20,128,2
112,21,150,4
113,25,209,6
114,29,235,1
115,39,267,0
116,39,305,1
117,53,369,8
118,62,377,4
119,68,450,2
120,81,473,2
121,119,497,7
122,141,537,6
123,164,582,6
124,192,551,4
125,274,544,5
126,284,479,3
127,351,403,6
128,382,373,4
129,493,346,4
130,501,315,7
131,517,241,8
132,602,216,6
133,583,206,11
134,544,149,10
135,519,149,11
136,493,130,15
137,437,111,18
138,409,96,22
139,360,67,22
140,280,51,30
141,273,48,39
142,216,28,24
143,194,20,42
144,170,16,34
145,168,11,51
146,130,5,52
147,107,3,56
148,102,2,96
149,67,0,121
150,55,0,142
151,45,0,186
152,25,0,235
153,17,0,259
154,16,1,325
155,9,1,352
156,4,0,453
157,0,0,455
158,2,0,468
159,0,0,572
160,0,0,589
161,0,0,574
162,1,0,561
163,0,0,539
164,1,0,462
165,0,0,463
166,0,0,367
167,0,0,353
168,0,0,290
169,0,0,251
170,0,0,243
171,0,0,173
172,0,0,169
173,0,0,141
174,0,0,127
175,0,0,105
176,0,0,74
177,0,0,50
178,0,0,36
179,0,0,26
180,0,0,18
181,0,0,14
182,0,0,9
183,0,0,4
184,0,0,0
185,0,0,0
186,0,0,0
187,0,1,0
188,0,1,0
189,0,0,2
190,0,0,0
191,0,0,0
192,0,0,0
193,0,0,0
194,0,0,0
195,0,0,0
196,0,1,0
197,0,0,0
198,0,1,0
199,0,0,0
200,0,0,0
201,0,0,0
202,0,0,0
203,0,0,0
204,0,1,0
205,0,1,0
206,0,0,0
207,0,0,0
208,0,1,0
209,0,3,0
210,0,0,0
211,0,1,0
212,0,0,0
213,0,1,0
214,0,0,0
215,0,2,0
216,0,3,0
217,0,3,0
218,0,4,0
219,0,0,0
220,0,0,0
221,0,1,0
222,0,0,0
223,0,0,0
224,0,0,0
225,0,0,0
226,0,0,0
227,0,0,0
228,0,0,0
229,0,0,0
230,0,2,0
231,0,0,0
232,0,0,0
233,0,3,0
234,0,2,0
235,0,4,0
236,0,0,0
237,0,2,0
238,0,5,0
239,0,3,0
240,0,3,0
241,0,6,0
242,0,0,0
243,0,1,0
244,0,2,0
245,0,0,0
246,0,1,0
247,0,2,0
248,0,1,0
249,0,3,0
250,0,2,0
251,0,1,0
252,0,1,0
253,0,2,0
254,0,1,0
255,0,8,0
