bin, Red Channel, Green Channel, Blue Channel
0,1161,749,1117
1,152,160,15
2,31,72,118
3,94,44,18
4,46,40,81
5,25,40,28
6,12,40,8
7,18,16,8
8,6,36,5
9,6,18,9
10,6,26,3
11,7,33,3
12,13,39,2
13,10,37,0
14,13,40,1
15,13,46,3
16,13,47,4
17,10,51,3
18,14,61,5
19,17,46,5
20,16,51,5
21,29,50,11
22,18,68,6
23,26,70,3
24,11,88,4
25,23,73,5
26,18,65,10
27,25,97,10
28,26,77,8
29,21,93,11
30,13,89,15
31,26,116,13
32,20,86,15
33,19,98,15
34,26,83,11
35,20,111,11
36,22,100,10
37,14,100,17
38,17,106,5
39,15,112,6
40,24,117,12
41,18,111,6
42,22,119,9
43,20,107,12
44,18,138,10
45,20,113,9
46,25,132,18
47,25,134,16
48,21,136,14
49,31,108,12
50,23,103,17
51,29,109,6
52,35,117,4
53,43,102,14
54,46,122,8
55,33,103,11
56,32,97,10
57,33,106,12
58,44,76,11
59,39,103,7
60,45,92,5
61,48,81,8
62,57,87,12
63,44,71,7
64,51,78,12
65,49,74,8
66,59,61,9
67,79,57,8
68,65,58,8
69,64,55,14
70,73,54,8
71,84,47,12
72,85,46,12
73,81,36,6
74,95,24,6
75,77,25,8
76,88,31,8
77,95,27,5
78,92,16,9
79,86,24,4
80,87,17,9
81,101,17,1
82,104,23,8
83,90,12,12
84,93,13,4
85,98,15,8
86,90,18,8
87,96,11,8
88,104,10,7
89,96,12,4
90,104,11,7
91,121,8,5
92,138,4,8
93,128,6,6
94,111,6,6
95,115,3,9
96,112,6,7
97,125,6,9
98,100,3,7
99,101,6,5
100,99,5,3
101,108,3,8
102,110,4,8
103,91,5,5
104,92,9,4
105,99,5,8
106,85,6,5
107,83,4,7
108,72,6,8
109,88,2,8
110,63,5,3
111,68,4,5
112,47,5,3
113,50,2,6
114,56,2,5
115,39,3,5
116,27,3,2
117,32,2,4
118,37,2,6
119,29,5,7
120,22,4,5
121,20,8,4
122,18,2,1
123,17,3,4
124,11,0,1
125,17,4,6
126,11,1,6
127,15,2,6
128,4,1,7
129,11,0,3
130,7,2,4
131,8,0,2
132,5,0,5
133,4,0,8
134,4,0,4
135,1,0,7
136,4,0,8
137,2,0,6
138,2,0,3
139,1,0,6
140,0,0,12
141,1,0,1
142,0,0,8
143,0,0,5
144,0,0,11
145,0,0,9
146,0,0,7
147,0,0,7
148,0,0,5
149,0,0,6
150,0,0,4
151,0,0,4
152,0,0,5
153,0,0,4
154,0,0,6
155,0,0,4
156,0,0,8
157,0,0,9
158,0,0,16
159,0,0,12
160,0,0,7
161,0,0,8
162,0,0,10
163,0,0,8
164,0,0,15
165,0,0,12
166,0,0,12
167,0,0,19
168,0,0,11
169,0,0,17
170,0,0,14
171,0,0,14
172,0,0,19
173,0,0,18
174,0,0,28
175,0,0,24
176,0,1,29
177,0,0,23
178,0,0,26
179,0,0,24
180,0,0,21
181,0,0,28
182,0,0,35
183,0,0,52
184,0,1,42
185,0,1,58
186,0,3,43
187,0,2,53
188,0,1,55
189,0,7,40
190,0,9,50
191,0,2,84
192,0,9,73
193,0,6,78
194,0,3,93
195,0,5,101
196,0,4,91
197,0,3,104
198,0,5,104
199,0,3,102
200,0,4,107
201,0,2,106
202,0,3,121
203,0,8,126
204,0,13,136
205,0,12,104
206,0,7,133
207,0,13,115
208,0,12,120
209,0,4,138
210,0,8,118
211,0,5,121
212,0,6,124
213,0,8,124
214,0,9,108
215,0,15,118
216,0,16,113
217,0,14,111
218,0,13,106
219,0,20,93
220,0,8,104
221,0,24,69
222,0,11,89
223,0,18,69
224,0,12,66
225,0,13,71
226,0,10,64
227,0,10,59
228,0,11,42
229,0,10,53
230,0,17,46
231,0,15,34
232,0,25,39
233,0,18,39
234,0,27,43
235,0,23,30
236,0,14,33
237,0,19,30
238,0,16,27
239,0,18,24
240,0,19,23
241,0,14,20
242,0,17,23
243,0,11,11
244,0,5,20
245,0,7,14
246,0,6,13
247,0,2,11
248,0,5,11
249,0,4,9
250,0,2,11
251,0,1,5
252,0,3,11
253,0,4,8
254,0,12,12
255,0,69,23
