bin, Red Channel, Green Channel, Blue Channel
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,0,0,0
48,0,0,0
49,0,0,0
50,0,0,0
51,0,0,0
52,0,0,0
53,0,0,0
54,0,0,0
55,0,1,0
56,0,1,0
57,0,0,0
58,0,0,0
59,0,0,0
60,0,0,0
61,0,0,0
62,0,1,0
63,0,0,0
64,0,0,0
65,0,0,0
66,0,0,0
67,0,1,0
68,0,0,0
69,0,2,0
70,0,2,0
71,0,0,0
72,0,1,0
73,0,1,0
74,0,4,0
75,0,2,0
76,0,0,0
77,0,3,0
78,0,3,0
79,0,2,0
80,0,3,0
81,0,10,0
82,0,2,0
83,0,4,0
84,0,1,0
85,0,7,0
86,0,3,0
87,0,5,0
88,0,7,0
89,0,6,0
90,0,9,0
91,0,8,0
92,0,6,0
93,0,8,0
94,0,9,0
95,0,9,0
96,0,8,0
97,0,10,0
98,0,17,0
99,0,20,0
100,0,14,0
101,0,14,0
102,0,23,0
103,0,29,0
104,0,22,0
105,0,21,0
106,0,32,0
107,0,36,0
108,0,44,0
109,0,29,0
110,0,43,0
111,0,34,0
112,0,52,0
113,0,50,0
114,0,58,0
115,0,51,0
116,0,59,0
117,0,39,0
118,0,56,0
119,0,56,0
120,0,49,0
121,0,44,0
122,0,38,0
123,0,53,0
124,0,51,0
125,0,46,0
126,0,42,0
127,0,50,0
128,0,37,0
129,0,44,0
130,0,44,0
131,0,32,0
132,0,40,0
133,0,33,0
134,0,29,0
135,0,25,0
136,0,39,0
137,0,40,0
138,0,23,0
139,0,24,0
140,0,21,0
141,0,27,0
142,0,39,0
143,0,30,0
144,0,28,0
145,0,19,0
146,0,23,0
147,0,16,0
148,0,24,0
149,0,20,0
150,0,19,0
151,0,18,0
152,0,20,0
153,0,21,0
154,0,21,0
155,0,16,0
156,1,15,0
157,1,14,0
158,2,6,0
159,1,19,0
160,0,15,0
161,4,8,0
162,3,11,0
163,1,14,0
164,1,10,0
165,0,14,0
166,2,12,0
167,4,10,0
168,4,9,0
169,3,10,0
170,6,3,0
171,6,3,0
172,2,6,0
173,11,7,0
174,20,7,0
175,9,5,0
176,18,2,0
177,22,3,0
178,14,1,0
179,20,3,0
180,27,1,0
181,26,1,0
182,26,0,0
183,37,0,0
184,39,3,0
185,42,1,0
186,41,1,0
187,50,1,0
188,40,3,0
189,61,0,0
190,41,0,0
191,74,0,0
192,60,0,0
193,59,1,0
194,60,0,0
195,72,0,0
196,70,1,0
197,69,1,0
198,66,0,0
199,73,0,0
200,78,0,0
201,62,0,0
202,77,0,0
203,59,0,0
204,74,0,0
205,76,0,0
206,56,0,0
207,66,0,0
208,61,0,0
209,51,0,0
210,49,0,0
211,45,0,0
212,48,0,0
213,38,0,0
214,43,0,0
215,34,0,0
216,26,0,0
217,29,0,0
218,21,0,0
219,20,0,0
220,20,0,0
221,18,0,0
222,14,0,0
223,15,0,0
224,8,0,0
225,7,0,0
226,10,0,0
227,2,0,0
228,4,0,0
229,0,0,0
230,3,0,0
231,1,0,1
232,1,0,0
233,0,0,0
234,0,0,0
235,0,0,0
236,0,0,0
237,0,0,4
238,0,0,6
239,0,0,4
240,0,0,8
241,0,0,6
242,0,0,14
243,0,0,22
244,0,0,13
245,0,0,27
246,0,0,41
247,0,0,64
248,0,0,72
249,0,0,85
250,0,0,97
251,0,0,120
252,0,0,144
253,0,0,147
254,0,0,146
255,0,0,1283
