bin, Red Channel, Green Channel, Blue Channel
0,69,9,67
1,3,5,4
2,4,8,3
3,4,4,2
4,0,1,4
5,4,0,2
6,3,2,2
7,1,2,2
8,3,1,2
9,3,0,5
10,4,2,1
11,3,1,2
12,2,1,1
13,3,3,0
14,1,1,2
15,2,1,1
16,0,0,1
17,3,0,5
18,4,0,1
19,1,2,5
20,5,2,2
21,5,3,5
22,3,0,2
23,8,2,8
24,4,2,2
25,12,1,6
26,4,1,0
27,5,1,9
28,10,0,11
29,3,0,8
30,4,2,11
31,5,0,6
32,5,0,2
33,6,0,5
34,2,0,0
35,0,1,0
36,7,1,1
37,3,1,2
38,5,1,0
39,4,2,2
40,4,5,3
41,1,12,1
42,4,16,2
43,5,29,1
44,3,40,2
45,2,73,6
46,5,113,4
47,2,163,6
48,4,252,5
49,7,384,3
50,5,502,5
51,7,662,7
52,15,835,4
53,17,973,3
54,23,1081,4
55,49,1125,7
56,51,1096,5
57,88,1027,4
58,133,824,4
59,201,673,6
60,292,585,12
61,443,419,8
62,520,302,8
63,747,210,8
64,852,114,16
65,930,77,28
66,1050,77,42
67,1045,35,78
68,1050,25,88
69,939,22,150
70,794,12,226
71,696,21,292
72,515,4,424
73,440,10,571
74,310,9,695
75,191,3,866
76,139,9,981
77,94,1,1032
78,73,5,1074
79,37,6,959
80,31,0,922
81,14,2,767
82,8,2,697
83,15,1,486
84,10,0,386
85,3,2,298
86,4,0,226
87,2,4,144
88,4,3,76
89,1,2,64
90,1,7,57
91,2,2,36
92,2,3,20
93,1,1,20
94,0,1,10
95,1,2,15
96,0,3,8
97,0,1,7
98,0,1,5
99,0,0,4
100,0,3,4
101,1,2,6
102,0,0,2
103,0,2,3
104,0,0,1
105,0,2,0
106,0,1,0
107,0,1,0
108,0,0,0
109,0,0,1
110,0,0,0
111,0,0,0
112,0,0,0
113,0,1,1
114,0,0,0
115,0,1,0
116,0,1,0
117,0,2,0
118,0,0,0
119,0,0,0
120,0,0,0
121,0,0,0
122,0,1,0
123,0,1,0
124,0,1,0
125,0,0,0
126,0,0,0
127,0,0,0
128,0,0,0
129,0,1,0
130,0,1,0
131,0,0,0
132,0,0,0
133,0,0,0
134,0,0,0
135,0,0,0
136,0,1,0
137,0,0,0
138,0,0,0
139,0,0,0
140,0,0,0
141,0,0,0
142,0,0,0
143,0,1,0
144,0,0,0
145,0,0,0
146,0,0,0
147,0,0,0
148,0,0,0
149,0,0,0
150,0,0,0
151,0,0,0
152,0,0,0
153,0,0,0
154,0,0,0
155,0,0,0
156,0,0,0
157,0,0,0
158,0,0,0
159,0,0,0
160,0,0,0
161,0,0,0
162,0,0,0
163,0,0,0
164,0,0,0
165,0,0,0
166,0,0,0
167,0,0,0
168,0,0,0
169,0,0,0
170,0,0,0
171,0,0,0
172,0,0,0
173,0,0,0
174,0,0,0
175,0,0,0
176,0,0,0
177,0,0,0
178,0,0,0
179,0,0,0
180,0,0,0
181,0,0,0
182,0,0,0
183,0,0,0
184,0,0,0
185,0,1,0
186,0,0,0
187,0,1,0
188,0,0,0
189,0,0,0
190,0,0,0
191,0,0,0
192,0,1,0
193,0,1,0
194,0,0,0
195,0,1,0
196,0,0,0
197,0,0,0
198,0,0,0
199,0,0,0
200,0,0,0
201,0,0,0
202,0,0,0
203,0,1,0
204,0,2,0
205,0,1,0
206,0,1,0
207,0,2,0
208,0,5,0
209,0,1,0
210,0,1,0
211,0,3,0
212,0,0,0
213,0,1,0
214,0,2,0
215,0,3,0
216,0,5,0
217,0,6,0
218,0,9,0
219,0,4,0
220,0,3,0
221,0,2,0
222,0,1,0
223,0,1,0
224,0,0,0
225,0,0,0
226,0,1,0
227,0,2,0
228,0,1,0
229,0,0,0
230,0,1,0
231,0,1,0
232,0,5,0
233,0,5,0
234,0,6,0
235,0,5,0
236,0,12,0
237,0,5,0
238,0,3,0
239,0,9,0
240,0,7,0
241,0,2,0
242,0,5,0
243,0,1,0
244,0,3,0
245,0,1,0
246,0,0,0
247,0,1,0
248,0,4,0
249,0,0,0
250,0,4,0
251,0,1,0
252,0,2,0
253,0,0,0
254,0,0,0
255,0,0,0
