bin, Red Channel, Green Channel, Blue Channel
0,11,0,10
1,1,0,0
2,1,0,3
3,1,0,0
4,1,0,0
5,2,0,1
6,1,0,0
7,1,0,1
8,1,0,2
9,1,0,1
10,2,0,4
11,2,0,1
12,3,0,0
13,1,0,2
14,0,0,1
15,0,0,1
16,1,0,1
17,0,0,0
18,0,0,0
19,1,0,1
20,1,0,1
21,1,0,1
22,1,0,1
23,4,0,1
24,7,0,1
25,2,0,2
26,2,0,4
27,2,1,3
28,1,0,1
29,4,0,3
30,0,0,1
31,1,0,2
32,0,0,4
33,1,0,1
34,1,0,0
35,0,0,1
36,0,0,0
37,1,0,0
38,0,0,2
39,1,0,1
40,2,0,1
41,1,0,0
42,0,0,1
43,0,0,0
44,2,0,1
45,1,0,0
46,0,0,0
47,1,2,0
48,1,0,0
49,1,0,1
50,3,0,1
51,2,0,0
52,1,0,0
53,1,0,0
54,4,0,2
55,3,0,1
56,1,0,2
57,1,0,0
58,0,0,0
59,1,0,0
60,0,0,1
61,2,0,2
62,1,0,3
63,0,0,2
64,3,0,5
65,1,0,1
66,1,0,3
67,0,0,2
68,1,0,0
69,1,0,0
70,3,0,0
71,1,0,0
72,1,0,0
73,0,0,2
74,0,0,1
75,0,0,1
76,1,0,1
77,1,0,1
78,1,0,0
79,0,0,1
80,0,0,2
81,0,1,0
82,3,1,1
83,1,0,0
84,1,0,1
85,1,0,1
86,2,1,0
87,0,0,0
88,0,0,0
89,0,0,0
90,1,1,3
91,1,0,0
92,2,3,2
93,2,2,0
94,1,0,0
95,4,2,0
96,1,0,0
97,2,0,1
98,4,2,2
99,0,2,0
100,0,2,0
101,2,1,1
102,1,1,1
103,2,4,0
104,1,3,2
105,5,3,1
106,2,10,1
107,2,4,0
108,6,6,1
109,4,6,4
110,1,9,0
111,2,6,2
112,1,4,0
113,3,5,2
114,6,7,3
115,3,8,1
116,3,6,0
117,4,6,2
118,5,9,0
119,7,12,1
120,6,13,1
121,11,11,1
122,7,15,1
123,4,11,0
124,6,19,2
125,4,23,0
126,10,17,1
127,3,27,4
128,6,35,0
129,12,38,5
130,12,51,3
131,2,48,4
132,9,67,5
133,14,62,1
134,15,85,3
135,16,93,1
136,19,118,3
137,15,126,5
138,25,147,2
139,35,180,2
140,30,201,3
141,50,221,7
142,45,270,2
143,50,289,9
144,63,346,10
145,75,372,8
146,84,384,7
147,96,380,9
148,128,442,3
149,157,452,6
150,188,490,7
151,214,485,8
152,222,495,6
153,264,496,9
154,268,492,9
155,292,445,11
156,368,425,25
157,345,392,16
158,403,345,27
159,456,310,26
160,447,224,26
161,484,186,28
162,481,158,48
163,487,102,50
164,462,74,53
165,492,49,78
166,447,48,85
167,442,18,99
168,421,4,129
169,364,5,145
170,306,3,178
171,245,1,194
172,201,0,237
173,162,0,264
174,115,0,296
175,78,0,356
176,53,0,353
177,51,0,418
178,21,0,479
179,10,1,472
180,7,0,540
181,3,0,538
182,1,0,555
183,0,0,529
184,0,0,521
185,0,0,471
186,0,0,469
187,0,0,418
188,0,0,367
189,0,0,329
190,0,1,236
191,0,0,185
192,0,0,161
193,0,2,106
194,0,0,77
195,0,0,49
196,0,0,48
197,0,0,18
198,0,0,4
199,0,0,5
200,0,0,3
201,0,1,1
202,0,0,0
203,0,0,0
204,0,0,0
205,0,0,0
206,0,2,0
207,0,0,0
208,0,1,0
209,0,1,0
210,0,1,0
211,0,0,0
212,0,3,0
213,0,1,0
214,0,0,0
215,0,1,0
216,0,6,0
217,0,3,0
218,0,0,0
219,0,0,0
220,0,0,0
221,0,1,0
222,0,0,0
223,0,0,0
224,0,0,0
225,0,0,0
226,0,0,0
227,0,0,0
228,0,0,0
229,0,0,0
230,0,0,0
231,0,1,0
232,0,0,0
233,0,2,0
234,0,3,0
235,0,1,0
236,0,2,0
237,0,5,0
238,0,4,0
239,0,4,0
240,0,2,0
241,0,1,0
242,0,2,0
243,0,4,0
244,0,2,0
245,0,0,0
246,0,2,0
247,0,3,0
248,0,3,0
249,0,1,0
250,0,2,0
251,0,0,0
252,0,2,0
253,0,1,0
254,0,2,0
255,0,6,0
