bin, Red Channel, Green Channel, Blue Channel
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,0,0,0
48,0,0,0
49,0,0,0
50,0,0,0
51,0,0,0
52,0,0,0
53,0,0,0
54,0,0,0
55,0,0,0
56,0,0,0
57,0,0,0
58,0,1,0
59,0,0,0
60,0,0,0
61,0,0,0
62,0,1,0
63,0,2,0
64,0,1,0
65,0,1,0
66,0,2,0
67,0,3,0
68,0,4,0
69,0,2,0
70,0,3,0
71,0,2,0
72,0,1,0
73,0,3,0
74,0,4,0
75,0,6,0
76,0,0,0
77,0,5,0
78,0,4,0
79,0,4,0
80,0,7,0
81,0,7,0
82,0,9,0
83,0,8,0
84,0,13,0
85,0,15,0
86,0,18,0
87,0,19,0
88,0,22,0
89,0,22,0
90,0,21,0
91,0,31,0
92,0,32,0
93,0,34,0
94,0,29,0
95,0,41,0
96,0,35,0
97,0,54,0
98,0,53,0
99,0,39,0
100,0,46,0
101,0,47,0
102,0,39,0
103,0,54,0
104,0,56,0
105,0,43,0
106,0,56,0
107,0,40,0
108,0,51,0
109,0,34,0
110,0,52,0
111,0,45,0
112,0,45,0
113,0,36,0
114,0,37,0
115,0,40,0
116,0,38,0
117,0,28,0
118,0,32,0
119,0,28,0
120,0,22,0
121,0,18,0
122,0,25,0
123,0,14,0
124,0,19,0
125,0,11,0
126,0,12,0
127,1,10,0
128,0,9,0
129,0,5,0
130,1,5,0
131,2,4,0
132,2,5,0
133,0,5,0
134,1,4,0
135,3,2,0
136,3,5,0
137,1,3,0
138,2,3,0
139,6,1,0
140,3,2,0
141,3,1,0
142,6,1,0
143,11,0,0
144,3,1,0
145,13,3,0
146,16,0,0
147,14,0,0
148,8,0,0
149,14,2,0
150,16,1,0
151,20,1,0
152,19,0,0
153,26,0,0
154,31,0,0
155,32,0,0
156,35,0,0
157,37,0,0
158,29,0,0
159,35,1,0
160,47,0,0
161,36,0,0
162,54,0,0
163,51,0,0
164,50,0,0
165,51,0,0
166,43,0,0
167,62,0,0
168,48,0,0
169,49,0,0
170,49,0,0
171,55,0,0
172,48,0,0
173,52,0,0
174,39,0,0
175,42,0,0
176,36,0,0
177,36,0,0
178,52,0,0
179,31,0,0
180,34,0,0
181,31,0,0
182,34,0,0
183,28,0,0
184,19,0,0
185,21,0,0
186,18,0,0
187,14,0,0
188,13,0,0
189,15,0,0
190,7,0,0
191,7,0,0
192,5,0,0
193,4,0,0
194,8,0,0
195,2,0,0
196,3,0,0
197,3,0,0
198,2,0,0
199,1,0,0
200,0,0,0
201,6,0,0
202,1,0,0
203,0,0,0
204,0,0,0
205,0,0,0
206,0,0,0
207,0,0,0
208,0,0,0
209,0,0,0
210,0,0,0
211,0,0,0
212,0,0,0
213,0,0,0
214,0,0,0
215,0,0,0
216,0,0,0
217,0,0,0
218,0,0,1
219,0,0,0
220,0,0,0
221,0,0,2
222,0,0,1
223,0,0,2
224,0,0,2
225,0,0,0
226,0,0,2
227,0,0,2
228,0,0,3
229,0,0,2
230,0,0,3
231,0,0,4
232,0,0,5
233,0,0,7
234,0,0,10
235,0,0,14
236,0,0,23
237,0,0,11
238,0,0,19
239,0,0,15
240,0,0,17
241,0,0,19
242,0,0,19
243,0,0,30
244,0,0,44
245,0,0,43
246,0,0,48
247,0,0,46
248,0,0,51
249,0,0,55
250,0,0,91
251,0,0,102
252,0,0,89
253,0,0,116
254,0,0,91
255,0,0,611
