bin, Red Channel, Green Channel, Blue Channel
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,0,0,0
48,0,0,0
49,0,0,0
50,0,0,0
51,0,0,0
52,0,0,0
53,0,0,0
54,0,0,0
55,0,0,0
56,0,0,0
57,0,0,0
58,0,0,0
59,0,0,0
60,0,0,0
61,0,1,0
62,0,1,0
63,0,0,0
64,0,2,0
65,0,1,0
66,0,0,0
67,0,1,0
68,0,1,0
69,0,4,0
70,0,5,0
71,0,4,0
72,0,7,0
73,0,3,0
74,0,3,0
75,0,4,0
76,0,12,0
77,0,12,0
78,0,10,0
79,0,14,0
80,0,18,0
81,0,15,0
82,1,18,0
83,0,19,0
84,2,22,0
85,2,16,0
86,1,30,0
87,2,23,0
88,4,30,0
89,5,38,0
90,8,34,0
91,8,36,0
92,3,30,0
93,1,41,0
94,6,37,0
95,13,41,0
96,14,47,0
97,11,49,0
98,15,52,0
99,15,37,0
100,26,45,0
101,28,52,0
102,21,43,0
103,29,46,0
104,29,40,0
105,37,51,0
106,39,37,0
107,47,33,0
108,36,34,0
109,53,36,0
110,43,33,0
111,55,35,0
112,59,31,0
113,57,36,0
114,47,33,0
115,49,37,0
116,52,16,0
117,47,34,0
118,61,21,0
119,52,24,0
120,43,13,0
121,40,13,0
122,37,13,0
123,34,11,0
124,33,11,0
125,37,7,0
126,40,7,0
127,34,12,0
128,30,9,0
129,29,7,0
130,29,10,0
131,31,4,0
132,20,4,0
133,31,4,0
134,24,7,0
135,11,5,0
136,10,5,0
137,17,1,0
138,16,7,0
139,13,3,0
140,10,2,0
141,8,1,0
142,7,5,0
143,8,0,0
144,5,1,0
145,4,2,0
146,4,0,0
147,1,0,0
148,4,0,0
149,2,1,0
150,2,0,0
151,2,0,0
152,1,0,0
153,0,0,0
154,2,0,0
155,2,0,0
156,0,0,0
157,1,0,0
158,0,0,0
159,0,0,0
160,0,0,0
161,0,0,0
162,0,0,0
163,0,0,0
164,0,0,0
165,0,0,0
166,0,0,0
167,0,0,0
168,0,0,0
169,0,0,0
170,0,0,0
171,0,0,0
172,0,0,0
173,0,0,0
174,0,0,0
175,0,0,0
176,0,0,0
177,0,0,0
178,0,0,0
179,0,0,0
180,0,0,0
181,0,0,0
182,0,0,0
183,0,0,0
184,0,0,0
185,0,0,2
186,0,0,0
187,0,0,0
188,0,0,0
189,0,0,1
190,0,0,0
191,0,0,2
192,0,0,1
193,0,0,3
194,0,0,5
195,0,0,4
196,0,0,6
197,0,0,7
198,0,0,9
199,0,0,6
200,0,0,8
201,0,0,9
202,0,0,6
203,0,0,15
204,0,0,7
205,0,0,14
206,0,0,11
207,0,0,7
208,0,0,27
209,0,0,19
210,0,0,21
211,0,0,27
212,0,0,32
213,0,0,37
214,0,0,35
215,0,0,28
216,0,0,35
217,0,0,44
218,0,0,44
219,0,0,47
220,0,0,40
221,0,0,36
222,0,0,34
223,0,0,51
224,0,0,60
225,0,0,61
226,0,0,53
227,0,0,54
228,0,0,55
229,0,0,54
230,0,0,51
231,0,0,50
232,0,0,48
233,0,0,47
234,0,0,41
235,0,0,39
236,0,0,43
237,0,0,28
238,0,0,18
239,0,0,32
240,0,0,27
241,0,0,23
242,0,0,18
243,0,0,12
244,0,0,15
245,0,0,16
246,0,0,8
247,0,0,10
248,0,0,10
249,0,0,7
250,0,0,7
251,0,0,6
252,0,0,1
253,0,0,5
254,0,0,7
255,0,0,14
