bin, Red Channel, Green Channel, Blue Channel
0,24,1,24
1,1,1,0
2,0,0,1
3,0,0,0
4,0,1,0
5,0,0,0
6,0,0,1
7,1,2,0
8,1,0,0
9,1,0,0
10,1,0,0
11,1,0,1
12,2,0,1
13,0,0,1
14,1,0,0
15,0,0,2
16,0,0,1
17,0,1,0
18,0,0,0
19,0,0,0
20,0,1,1
21,0,1,2
22,1,1,1
23,0,1,0
24,5,1,1
25,4,1,3
26,3,0,3
27,4,1,2
28,7,0,6
29,6,0,6
30,3,0,5
31,13,0,4
32,2,0,4
33,6,0,8
34,2,0,3
35,1,0,3
36,1,0,2
37,0,1,2
38,2,3,1
39,0,0,1
40,0,0,0
41,1,0,1
42,0,0,0
43,1,0,1
44,0,0,3
45,0,1,0
46,1,0,1
47,1,1,1
48,1,1,2
49,1,1,3
50,8,0,3
51,2,0,2
52,1,0,3
53,2,0,0
54,3,1,1
55,2,0,5
56,6,0,3
57,3,1,1
58,3,1,0
59,0,5,2
60,1,1,1
61,3,6,4
62,1,7,3
63,2,4,5
64,2,10,2
65,4,10,0
66,1,18,2
67,1,32,3
68,6,33,1
69,2,46,6
70,2,79,2
71,3,130,1
72,3,177,3
73,1,266,1
74,3,365,5
75,2,499,0
76,0,652,3
77,3,851,2
78,4,1005,3
79,8,1090,8
80,5,1149,7
81,8,1086,6
82,9,1041,8
83,5,936,9
84,13,719,10
85,24,543,13
86,33,409,9
87,26,288,18
88,55,180,17
89,90,110,29
90,148,79,31
91,178,53,69
92,243,30,90
93,355,18,133
94,515,11,177
95,599,10,287
96,785,0,419
97,968,0,562
98,1005,2,708
99,1092,0,890
100,1102,2,1133
101,1033,1,1116
102,941,2,1210
103,745,1,1073
104,618,1,984
105,481,0,882
106,323,1,690
107,217,2,508
108,124,2,333
109,83,0,212
110,46,1,116
111,23,1,65
112,15,4,51
113,5,2,23
114,2,1,21
115,4,2,5
116,0,0,6
117,0,0,2
118,0,1,0
119,0,2,0
120,0,0,0
121,0,1,0
122,1,0,0
123,0,0,0
124,0,1,0
125,0,0,1
126,0,1,0
127,0,1,0
128,0,1,0
129,0,0,0
130,0,0,0
131,0,0,0
132,0,0,0
133,0,0,0
134,0,0,0
135,0,0,0
136,0,0,0
137,0,0,0
138,0,2,0
139,0,0,0
140,0,0,0
141,0,0,0
142,0,0,0
143,0,1,0
144,0,0,0
145,0,0,0
146,0,0,0
147,0,0,0
148,0,1,0
149,0,0,0
150,0,1,0
151,0,0,0
152,0,1,0
153,0,0,0
154,0,0,0
155,0,0,0
156,0,0,0
157,0,1,0
158,0,0,0
159,0,0,0
160,0,0,0
161,0,0,0
162,0,0,0
163,0,0,0
164,0,0,0
165,0,0,0
166,0,0,0
167,0,0,0
168,0,0,0
169,0,0,0
170,0,0,0
171,0,0,0
172,0,0,0
173,0,0,0
174,0,0,0
175,0,0,0
176,0,0,0
177,0,0,0
178,0,0,0
179,0,0,0
180,0,0,0
181,0,0,0
182,0,0,0
183,0,0,0
184,0,0,0
185,0,0,0
186,0,0,0
187,0,0,0
188,0,2,0
189,0,0,0
190,0,0,0
191,0,0,0
192,0,1,0
193,0,0,0
194,0,1,0
195,0,0,0
196,0,0,0
197,0,0,0
198,0,0,0
199,0,0,0
200,0,0,0
201,0,0,0
202,0,0,0
203,0,0,0
204,0,0,0
205,0,2,0
206,0,3,0
207,0,1,0
208,0,2,0
209,0,1,0
210,0,0,0
211,0,1,0
212,0,0,0
213,0,3,0
214,0,0,0
215,0,3,0
216,0,3,0
217,0,6,0
218,0,3,0
219,0,1,0
220,0,3,0
221,0,0,0
222,0,0,0
223,0,0,0
224,0,0,0
225,0,0,0
226,0,0,0
227,0,0,0
228,0,0,0
229,0,1,0
230,0,1,0
231,0,0,0
232,0,2,0
233,0,8,0
234,0,2,0
235,0,6,0
236,0,9,0
237,0,5,0
238,0,6,0
239,0,0,0
240,0,2,0
241,0,0,0
242,0,0,0
243,0,2,0
244,0,0,0
245,0,0,0
246,0,0,0
247,0,3,0
248,0,3,0
249,0,1,0
250,0,1,0
251,0,0,0
252,0,0,0
253,0,0,0
254,0,0,0
255,0,0,0
