bin, Red Channel, Green Channel, Blue Channel
0,3,0,1
1,0,0,0
2,1,0,0
3,0,0,0
4,0,0,1
5,0,0,1
6,1,0,0
7,1,0,1
8,1,0,0
9,0,0,1
10,1,0,1
11,0,0,0
12,2,0,1
13,0,0,0
14,0,0,1
15,0,0,0
16,0,0,2
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,1,0,0
23,1,0,0
24,2,0,0
25,3,0,0
26,2,0,2
27,4,0,3
28,1,0,2
29,0,0,0
30,1,0,1
31,0,0,4
32,0,0,0
33,0,0,1
34,0,0,0
35,0,0,1
36,0,0,0
37,0,0,1
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,1,0,0
45,1,0,0
46,0,0,0
47,0,0,0
48,2,0,0
49,0,0,0
50,1,0,0
51,1,0,0
52,0,0,0
53,0,0,2
54,0,0,0
55,0,0,1
56,2,0,0
57,1,0,0
58,1,0,1
59,0,0,1
60,0,0,1
61,1,0,0
62,1,0,1
63,2,0,0
64,0,0,0
65,0,0,0
66,1,0,0
67,0,0,0
68,0,0,1
69,0,0,1
70,0,0,0
71,1,0,1
72,1,0,0
73,2,0,3
74,2,0,0
75,0,0,2
76,1,0,0
77,0,0,1
78,0,0,0
79,1,0,0
80,0,0,1
81,0,0,0
82,0,0,0
83,1,1,1
84,1,0,0
85,0,0,0
86,1,0,0
87,0,0,3
88,0,0,0
89,0,0,1
90,1,0,0
91,1,0,0
92,1,0,1
93,0,0,1
94,0,0,0
95,0,0,0
96,1,0,1
97,0,0,0
98,0,0,0
99,0,0,0
100,0,0,0
101,0,0,0
102,0,0,0
103,0,0,0
104,3,0,1
105,1,0,1
106,2,0,0
107,0,0,0
108,1,0,1
109,1,0,0
110,0,0,0
111,0,0,0
112,1,0,0
113,1,0,1
114,0,0,0
115,0,0,0
116,0,0,0
117,1,0,0
118,1,0,1
119,0,0,0
120,0,0,1
121,2,0,1
122,0,0,1
123,1,0,0
124,0,0,0
125,1,1,0
126,2,0,3
127,1,0,0
128,0,0,0
129,1,0,1
130,2,0,0
131,0,1,0
132,3,0,1
133,0,0,0
134,1,0,0
135,0,0,2
136,0,0,0
137,0,0,0
138,0,0,1
139,3,1,1
140,4,0,0
141,2,0,1
142,1,1,0
143,1,0,1
144,3,1,1
145,3,2,1
146,5,1,2
147,3,1,0
148,4,2,0
149,7,0,1
150,8,1,0
151,7,2,2
152,6,1,0
153,8,4,0
154,11,6,1
155,15,6,0
156,23,4,0
157,19,7,1
158,25,12,1
159,42,7,1
160,44,11,2
161,52,9,0
162,59,16,4
163,100,21,1
164,80,16,0
165,140,25,1
166,173,28,3
167,209,48,2
168,273,50,2
169,328,55,0
170,435,87,1
171,474,90,3
172,521,118,5
173,614,160,3
174,661,199,4
175,761,268,3
176,740,318,8
177,759,373,4
178,718,436,7
179,651,505,6
180,556,578,8
181,469,675,17
182,331,747,21
183,244,727,22
184,150,784,22
185,87,783,45
186,43,685,42
187,27,591,51
188,10,519,60
189,8,350,82
190,2,277,102
191,0,162,113
192,0,87,178
193,0,48,206
194,0,30,285
195,0,9,337
196,0,9,443
197,0,4,471
198,0,2,581
199,0,0,659
200,0,0,688
201,0,2,806
202,0,0,783
203,0,0,761
204,0,0,762
205,0,0,610
206,0,0,564
207,0,0,417
208,0,2,292
209,0,1,197
210,0,0,109
211,0,1,64
212,0,1,33
213,0,0,16
214,0,1,9
215,0,0,4
216,0,0,1
217,0,1,0
218,0,1,0
219,0,1,0
220,0,1,0
221,0,0,0
222,0,1,0
223,0,0,0
224,0,0,0
225,0,0,0
226,0,1,0
227,0,0,0
228,0,0,0
229,0,0,0
230,0,1,0
231,0,1,0
232,0,0,0
233,0,3,0
234,0,1,0
235,0,0,0
236,0,2,0
237,0,3,0
238,0,0,0
239,0,2,0
240,0,1,0
241,0,0,0
242,0,1,0
243,0,0,0
244,0,0,0
245,0,0,0
246,0,0,0
247,0,1,0
248,0,0,0
249,0,2,0
250,0,2,0
251,0,1,0
252,0,0,0
253,0,1,0
254,0,0,0
255,0,2,0
