bin, Red Channel, Green Channel, Blue Channel
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,1,0
15,0,0,0
16,0,1,0
17,0,1,0
18,0,3,0
19,0,0,0
20,0,4,0
21,0,1,0
22,0,1,0
23,0,1,0
24,0,2,0
25,0,3,0
26,0,1,0
27,0,1,0
28,0,3,0
29,0,4,0
30,0,4,0
31,0,2,0
32,0,2,0
33,0,5,0
34,0,10,0
35,0,2,0
36,0,4,0
37,0,9,0
38,0,4,0
39,0,16,0
40,0,11,0
41,0,10,0
42,0,24,0
43,0,13,0
44,0,15,0
45,0,14,0
46,0,17,0
47,0,14,0
48,0,18,0
49,0,27,0
50,0,16,0
51,0,23,0
52,0,25,0
53,0,34,0
54,0,22,0
55,0,30,0
56,0,33,0
57,0,39,0
58,0,29,0
59,0,51,0
60,0,34,0
61,0,39,0
62,0,37,0
63,0,35,0
64,0,32,0
65,0,30,0
66,0,37,0
67,0,31,0
68,0,35,0
69,0,49,0
70,0,34,0
71,0,49,0
72,0,28,0
73,0,40,0
74,0,24,0
75,0,32,0
76,0,31,0
77,0,29,0
78,0,33,0
79,0,27,0
80,0,20,0
81,0,14,0
82,0,21,0
83,0,15,0
84,0,20,0
85,0,10,0
86,0,13,0
87,0,10,0
88,0,17,0
89,0,27,0
90,0,17,0
91,0,8,0
92,0,8,0
93,0,10,0
94,0,7,0
95,0,15,0
96,1,9,0
97,2,5,0
98,1,8,0
99,1,9,0
100,3,14,0
101,0,5,0
102,0,9,0
103,3,4,0
104,2,6,0
105,1,10,0
106,0,2,0
107,1,6,0
108,1,2,0
109,0,4,0
110,5,9,0
111,1,2,0
112,2,1,0
113,2,1,0
114,2,1,0
115,3,3,0
116,4,4,0
117,7,4,0
118,5,0,0
119,5,2,0
120,4,1,0
121,11,0,0
122,13,3,0
123,8,0,0
124,19,0,0
125,7,2,0
126,13,0,0
127,9,2,0
128,17,1,0
129,16,1,0
130,27,0,0
131,20,1,0
132,33,0,0
133,21,1,0
134,29,0,0
135,40,0,0
136,37,0,0
137,43,0,0
138,50,0,0
139,39,0,0
140,46,0,0
141,54,0,0
142,44,0,0
143,55,0,0
144,37,0,0
145,41,0,0
146,51,0,0
147,45,0,0
148,40,0,0
149,41,0,0
150,55,0,0
151,44,0,0
152,34,0,0
153,39,0,0
154,32,0,0
155,38,0,0
156,35,0,0
157,31,0,0
158,32,0,0
159,26,0,0
160,24,0,0
161,34,0,0
162,26,0,0
163,26,0,0
164,14,0,0
165,17,0,0
166,17,0,0
167,21,0,0
168,7,0,1
169,11,0,0
170,7,0,0
171,8,0,0
172,12,0,0
173,11,0,0
174,7,0,0
175,6,0,0
176,5,0,0
177,5,0,1
178,2,0,0
179,2,0,0
180,3,0,0
181,3,0,1
182,1,0,0
183,1,0,0
184,0,0,1
185,1,0,0
186,0,0,0
187,0,0,0
188,0,0,0
189,0,0,0
190,0,0,0
191,0,0,0
192,0,0,2
193,1,0,1
194,0,0,2
195,0,0,2
196,0,0,2
197,0,0,3
198,0,0,2
199,0,0,1
200,0,0,4
201,0,0,4
202,0,0,4
203,0,0,5
204,0,0,3
205,0,0,9
206,0,0,4
207,0,0,6
208,0,0,11
209,0,0,9
210,0,0,16
211,0,0,19
212,0,0,8
213,0,0,17
214,0,0,19
215,0,0,13
216,0,0,17
217,0,0,23
218,0,0,17
219,0,0,18
220,0,0,23
221,0,0,27
222,0,0,38
223,0,0,30
224,0,0,38
225,0,0,36
226,0,0,37
227,0,0,34
228,0,0,32
229,0,0,41
230,0,0,41
231,0,0,41
232,0,0,36
233,0,0,29
234,0,0,47
235,0,0,34
236,0,0,32
237,0,0,33
238,0,0,32
239,0,0,33
240,0,0,32
241,0,0,39
242,0,0,27
243,0,0,36
244,0,0,29
245,0,0,42
246,0,0,27
247,0,0,27
248,0,0,30
249,0,0,46
250,0,0,26
251,0,0,36
252,0,0,35
253,0,0,33
254,0,0,28
255,0,0,168
