# Cyanide Concentration,R,G,B,R_std,G_std,B_std,H,S,V,H_std,S_std,V_std,L,a,b,L_std,a_std,b_std,Gray,Gray_std
20,90.04493801652893,64.99857954545455,170.31547004132233,53.49942356216337,59.2478499195519,96.97215556484602,110.15482954545455,193.14488636363637,188.16206095041323,38.73363984046934,51.827998767931795,87.1757211329508,99.20235020661157,164.3465909090909,80.24806301652893,53.56673774091345,44.853687401395064,47.90440677968348,84.5104597107438,43.637785773409966
20,63.63975308641975,59.119753086419756,151.92691358024692,39.29115252325516,59.21043851863168,86.41519408927088,108.2879012345679,200.40197530864197,169.39283950617283,35.527625513219,45.04926407422235,79.64000482471367,85.4779012345679,158.53728395061728,82.04518518518519,51.774199976914225,41.32121946177607,46.58524572000095,71.05777777777777,40.78812608627209
20,68.0452097505669,89.64739229024943,162.10246598639455,40.03933117713715,57.928591871703546,92.54397505068576,101.99263038548753,171.3640873015873,182.11819727891157,34.93558945461476,51.88720713913846,82.67432916493877,105.34566326530613,146.16964285714286,88.40150226757369,53.903928364243484,37.47685971126753,45.61304442817022,91.45039682539682,43.27387770822048
30,99.26864197530864,66.10617283950617,157.20123456790122,59.234744803898074,58.918980457848626,90.78267903785753,113.95,192.25,175.03716049382717,38.06567545897679,46.18125154028592,82.78968133256149,99.2941975308642,162.17765432098764,87.96061728395061,54.44995201993596,43.41254207383628,43.68405709252982,86.42246913580247,45.22110060118374
30,115.1927944214876,81.64656508264463,168.9474431818182,68.29058479644151,59.728995461516334,97.29195833248137,112.82257231404958,173.68440082644628,187.30100723140495,40.67824421572433,54.74322181949269,87.23255715563488,113.28460743801652,160.87073863636363,90.06986053719008,57.85790374240783,43.11934717019923,42.70802456534297,101.65018078512396,50.612173586532194
30,104.06069214876032,165.39398243801654,185.98321280991735,58.71443828177249,74.06097847722391,103.88719758226244,91.37332128099173,135.9895402892562,206.22301136363637,30.266720090953594,61.967969174493525,90.86839704217486,163.86905991735537,117.2290805785124,111.49405991735537,72.78540754145537,23.624307488685318,32.20791292210755,149.41257747933884,67.21551891740432
30,86.66089778258518,49.51487290427258,140.13601946998378,49.96401021073458,61.078916497919586,80.87313473357577,113.31909140075716,204.237290427258,158.75554353704706,40.59543793870352,50.74374714081839,75.35899122537816,86.07084910762575,162.6012709572742,89.28785830178475,51.464636652032674,44.29693422003772,43.832826487578274,70.97268793942672,39.749238460827904
30,77.70024337479718,52.81341265548945,129.09870200108168,45.08526631226736,60.53052869362508,73.84990913264078,112.14710654407789,197.6080313683072,147.88980530016224,40.13254127424857,50.48950579176733,70.7150426104326,81.88439697133586,157.33950784207678,93.0811249323959,51.192153518449246,41.47823309179884,41.687110889464556,68.96457544618713,39.55833558659514
30,64.01955782312925,48.02862811791383,152.59424603174602,37.155082887607435,64.12365178189582,85.90141059479348,108.25325963718821,211.6220238095238,171.49362244897958,38.22168454006156,51.48844472424742,78.23770008396774,82.74546485260771,163.08404195011337,79.51133786848072,51.65597987852147,45.28245813979088,49.487158904063676,64.73511904761905,39.65308379728308
30,98.01123450413223,63.94679752066116,161.31314566115702,58.02344614468297,59.69178766411268,92.67005366237053,112.06611570247934,191.27982954545453,179.4296229338843,40.170038490773806,52.91966834455992,83.90921067386788,99.28292871900827,163.74328512396696,85.47339876033058,53.95367558746866,44.6210392639289,45.20871381460373,85.25064566115702,44.22605006364328
30,66.51851851851852,57.98037037037037,142.41456790123456,40.339577450889635,59.67548649782182,81.87811920812669,109.72691358024692,199.68234567901234,160.3337037037037,35.599805681324824,45.096420261742686,76.37730174655981,83.50345679012345,156.74555555555557,86.33160493827161,51.8920281030063,40.73571640904361,44.784412672400066,70.16802469135803,40.79770073162266
30,80.81474480151229,88.3586956521739,148.24362003780718,48.20938734663115,56.81985449505586,86.02029674838273,106.3820888468809,162.9360822306238,166.47837901701322,35.0693114753761,53.69389895536695,78.95128283842931,103.86661153119093,144.68572778827976,95.93088374291115,54.673664970932926,34.43207203442375,39.716345038380055,92.93112003780719,45.85347291768847
40,97.64514462809917,66.97184917355372,163.541451446281,57.46568646639021,59.305967768032176,93.51985711248487,111.12009297520662,188.64385330578511,181.7370867768595,40.25365774653065,52.194882435995645,84.42013768822137,100.76446280991736,163.04132231404958,85.09878615702479,54.10506210487688,44.37062860679607,45.51416463487914,87.17058367768595,44.484184525549324
40,115.49573863636364,80.10382231404958,171.32580061983472,68.3254470704581,59.900042131649506,99.09974744585452,112.30875516528926,176.12345041322314,189.65547520661158,41.06001007646385,54.655714766981966,88.7250087091308,113.21242252066116,162.08122417355372,88.70402892561984,57.76740458653523,43.87145760168495,43.52895699880853,101.10188533057851,50.37486107848769
40,102.35326086956522,161.41670604914933,186.890713610586,58.18649104250332,73.1209243267964,103.90815882989615,93.47341682419659,142.86613894139887,205.46042060491493,28.685789681123655,60.344201486560735,91.71485663105638,160.76382325141776,118.96514650283554,109.33920132325142,72.31800447733004,23.015658756456652,31.97834797560208,146.66138941398864,66.80675261845187
40,84.50197530864197,47.99925925925926,138.11246913580246,48.93065762236816,59.915489861781396,79.16643083053938,114.80148148148149,208.48283950617284,155.7879012345679,38.400335618103526,43.94417420157298,74.44005759406376,83.8062962962963,162.43604938271605,89.19061728395062,50.891226388441616,43.17998775378838,42.79105088007807,69.20543209876543,39.338264224806586
40,73.47236570247934,52.13571797520661,130.44692665289256,43.17862441278452,60.91227557016187,75.75334985199228,110.56404958677686,197.67303719008265,149.43155991735537,40.2001549445744,53.58641035044754,72.06311775049724,80.57838326446281,157.28757747933884,91.42084194214875,51.53508997397633,41.46777999241293,42.83483420292367,67.45493285123968,39.80474080357396
40,61.58004326663061,46.09031909140076,153.36546782044348,36.46048783805765,62.89713380722311,86.86256273772518,108.26149269875609,213.7997566252028,171.223769605192,37.733101499510894,50.372971335352396,79.72296938223342,81.01365603028664,163.85221741481882,78.21471065440778,51.37054755265951,44.891398116821485,49.441563804215114,62.96024878312601,39.5842378552314
40,98.79907792980369,68.55398572278406,167.10663295657346,56.3367112797441,59.684037441178404,94.01765069023078,112.74167162403332,193.30249851279,186.15333135038668,37.21782650422023,44.8034419589165,83.7376243134825,102.9941998810232,163.37715645449137,84.27483640690066,53.38730893362954,45.47884815244296,46.65070775407363,88.85232004759072,43.27440073237149
40,64.74666666666667,57.15246913580247,148.31172839506172,39.49866408117534,59.64992595756406,84.43145213342198,109.47481481481482,202.17827160493826,165.86358024691359,34.981681029958466,44.707991629362745,78.17179581700748,84.09172839506172,158.5195061728395,83.26407407407407,51.65266099990081,41.415640747446695,46.018117937000085,69.82308641975308,40.56881896180236
40,78.890713610586,87.56462665406427,152.30103969754254,47.028356775291904,56.86801188837715,88.96790121686671,106.66517013232514,166.42946597353497,170.28969754253308,33.79162190937202,52.16861147338265,81.47107241562027,103.57691398865785,145.90973534971644,93.47743383742912,54.890916839993984,34.92240425875091,41.04247317340729,92.35290642722117,45.89992152905162
50,100.85007747933884,65.58509814049587,154.3855888429752,59.75294667078022,59.6437598486631,88.86302213787003,112.75051652892562,187.41864669421489,173.03176652892563,40.85039981471974,53.26005650807126,80.7973118516816,99.58380681818181,161.93827479338842,89.57786673553719,54.022122048583974,44.08250929733109,43.45299280217315,86.27195247933884,44.36374881820013
50,114.42382716049383,77.16925925925926,161.21395061728396,69.33557332684802,60.11154748820406,95.34826496869658,115.40271604938272,181.0822222222222,179.23222222222222,38.93653643002014,50.787938735369586,86.63261452824797,109.4579012345679,160.87506172839505,92.2816049382716,58.41747861677071,42.80002821400526,41.36797034256913,97.90925925925926,51.079028947472516
50,108.89650283553875,157.7687854442344,185.98475897920605,61.736073615848056,71.89175342110893,103.76510129575036,95.82585066162571,136.4994092627599,204.8140359168242,29.134557835802433,62.965722286144455,91.41893385130405,159.12074669187146,122.31214555765595,108.84569943289225,71.65527922124238,24.519689706402968,32.558095674985246,146.38208884688092,66.69685880224513
50,90.87159863945578,48.014030612244895,141.63662131519274,51.40367241777499,62.74280908803468,80.01418905583242,113.95124716553288,205.8110827664399,160.92276077097506,41.31268553329501,53.2318192768338,74.00112315349715,88.04634353741497,163.93069727891157,89.42998866213152,51.24120665349342,45.578912144545995,44.077292794997355,71.52111678004535,39.18666961638295
50,74.8209843158464,52.083153055705786,128.70970795024337,43.515103373862466,61.10952878201409,73.93399602607822,111.69740400216334,199.58355868036776,147.72214710654407,39.33230037315699,50.48575743437976,70.80533419524834,80.8085451595457,156.934018388318,92.59315846403462,51.25099545254129,41.614353713127194,42.213022473350854,67.63263926446729,39.43212514383143
50,63.788868801652896,43.68181818181818,150.62073863636363,38.63359248165477,63.767272007973204,85.84362367643095,108.45777376033058,214.80901342975207,168.89979338842974,39.073275277504266,53.988863026999994,78.84180029082167,80.36931818181819,164.15263429752065,79.3256714876033,51.53194436493728,45.23423539692889,49.118251350878865,61.89217458677686,39.49660803412015
50,97.69615185950413,63.03021694214876,160.04545454545453,58.04764808329216,59.9953133169105,91.99528234176194,112.07386363636364,192.81689049586777,178.3330320247934,40.38219997913634,52.072177476945285,83.31840818424469,98.59555785123968,163.81159607438016,85.75193698347107,53.9841876996369,44.69762696423087,45.19854111213602,84.46978305785125,44.26308190333153
50,67.17518518518519,56.49123456790124,143.24382716049382,41.268477211855775,59.835715806950645,81.64717034202113,109.87049382716049,201.37345679012347,161.05987654320987,35.966025031218805,45.20534669186913,76.1382546569527,83.32185185185185,157.7516049382716,85.71098765432099,51.65427083345652,41.187538911929465,44.81508567394255,69.58407407407407,40.45950535443281
50,77.01335445903123,84.8706428248076,144.47136713445,47.63435695901441,57.582268527686225,86.9004569873687,106.99400181077411,168.35717519239475,162.71253961068356,33.687343432297745,51.99425913209049,80.5811703628408,100.01901312811226,144.7956088727931,95.86532367587144,55.7888212501568,34.23434151784924,39.95226573366982,89.32050701674966,46.55349333322416
60,103.43367043426532,71.99940511600238,157.88860797144557,59.016515067529156,59.13410735631969,89.24274221791853,113.54476502082095,186.79223676383106,177.53926234384295,38.42761980619116,45.37618678995107,79.99283749422779,104.04625223081499,160.6185306365259,90.17444973230221,53.60931031289531,44.29989890163661,43.89633827947639,91.20761451516954,43.69575020163453
60,115.46432098765432,78.62802469135802,163.62456790123457,69.35790224301257,59.76745082048956,95.14248788715008,115.35,179.7362962962963,181.32975308641974,38.65314698190741,50.77422152498021,86.2459891567025,110.81185185185186,160.9425925925926,91.72308641975309,58.1617341241106,42.62741004454322,41.23007694384041,99.34814814814816,51.0198269644677
60,105.5142598460842,157.24502037120868,184.69760072430964,61.528735832118464,72.96724874967477,104.18865540678986,95.78474422815754,141.30952919873246,203.1304889090086,28.09650514878309,62.404930353801525,92.17098051921842,157.97249886826617,121.3864870982345,108.9533725667723,72.61080597332037,23.630452253745812,32.17360528502889,144.91523313716613,67.63858860078516
60,92.2214617768595,47.79597107438016,137.49612603305786,51.95362978525378,61.33047887246956,77.76493628603377,114.12693698347107,203.69615185950414,156.0206611570248,42.2196089485777,53.63342880708857,72.75651107423379,87.00038739669421,163.41955061983472,91.38378099173553,50.7748572725544,44.293629387796976,42.30351610146699,71.32257231404958,39.19548349543671
60,75.18530475206612,51.13158574380165,130.10627582644628,44.247395519842264,61.29464863010388,75.9569030962254,110.91128615702479,198.23837809917356,149.24444731404958,40.76095979852584,54.59283448135186,72.25817844310505,80.78099173553719,157.8229597107438,91.74535123966942,51.619999009848804,41.86560471535388,42.83903997707724,67.34000516528926,39.7936012859575
60,65.67545351473923,46.583616780045354,152.8235544217687,38.62533488496547,64.38742688336286,85.96345177124584,109.08715986394557,213.5531462585034,171.66992630385488,38.10531376555929,51.35000622389474,78.32163056521271,82.83730158730158,163.83503401360545,79.4499716553288,51.62816925179766,45.6338795285532,49.474678496757036,64.41411564625851,39.56940491444973
60,100.69124483471074,63.34736570247934,161.7762138429752,59.840463225559674,59.57579204866491,92.30273469375653,112.375,191.71978305785123,179.8699638429752,40.62431022936353,52.69446707859126,83.47167120217384,99.99780475206612,164.63713842975207,85.65043904958678,53.901548513603544,45.08231732745189,45.069119807703366,85.75,44.192011543915044
60,70.19305268595042,57.29338842975206,146.83393595041323,42.44073162307372,61.01088362876882,83.41252659015265,108.22223657024793,197.25632747933884,165.260201446281,38.523425394020485,52.689815983863696,76.96468068601283,85.81869834710744,158.70725723140495,85.03267045454545,51.98801844202989,42.34135947423017,45.8576567391787,71.3673811983471,40.80537642147265
60,84.11944731404958,89.92807334710744,153.13675103305786,48.62584915981129,57.32015638141318,87.52740139180925,105.98050103305785,159.75865185950414,172.52453512396696,36.65321145656332,55.18719542881501,79.27868199389322,106.88972107438016,146.13959194214877,94.7004132231405,54.23469218583662,36.559490501116905,41.487851948894374,95.40302169421487,44.96905382393294
70,98.79713326446281,65.65612086776859,159.21216425619835,59.21838336838738,58.98921236854603,91.4890353914915,112.10705061983471,188.6485020661157,177.4354338842975,40.269639758000984,52.63398293827171,82.97566334323433,99.59465392561984,162.83768078512398,86.87642045454545,54.157007716908076,44.17636541119648,44.53590275370738,86.25025826446281,44.5661811119176
70,114.75024691358024,75.29691358024691,171.98395061728394,68.68427475561249,59.23983782502904,99.4936463717319,114.86185185185185,185.61172839506173,189.26987654320988,38.448792965726014,48.95451389142766,89.78240090535805,110.45246913580247,164.27851851851852,86.81,57.72796004057807,43.96641768696838,43.61352801512308,98.13827160493827,50.40427075747548
70,103.77267795138889,154.17241753472223,181.759765625,61.174862466347186,72.59710707289543,105.2697871886171,96.05512152777777,142.60319010416666,200.74717881944446,28.396448541009054,62.490398451901406,92.86321853937828,155.32606336805554,121.91221788194444,108.93858506944444,72.31168759415544,24.03697686842838,32.86846292333148,142.25542534722223,67.25101384956791
70,88.56179015684154,47.83071930773391,141.5653055705787,50.10520943130557,60.93192131133579,80.612827737674,113.54894537587886,206.49540292049755,159.87939426717145,40.62817201790176,49.89045984147192,74.9685281179926,86.3711465657112,163.77595997836667,88.65116279069767,50.87854205325923,44.59363688623639,43.75185385858223,70.7126825310979,39.2538514374606
70,72.89178719008264,51.88055268595041,128.10588842975207,42.88990343714093,60.984644574418006,74.20657206223193,110.43091425619835,197.8252840909091,147.00981404958677,40.2927001300679,53.30946051833642,71.11250258231065,79.82696280991736,156.60459710743802,92.3620867768595,51.444222445352224,41.06558651988274,42.21976874054223,66.86492768595042,39.71213032218463
70,67.10083283759667,46.85321237358715,153.51695419393218,38.95247878009356,64.37709136806357,85.63567207901409,110.1772754312909,217.39946460440214,172.39336704342654,36.39437277892193,43.47857212579142,77.79240146176808,83.50505651397977,163.988251041047,79.47114812611541,51.444287319493576,45.78686441523612,49.42273457480821,65.0758477096966,39.49931911112046
70,99.30333161157024,62.58793904958678,163.91231921487602,58.75107093498639,59.5459426089332,93.96542842307916,111.50025826446281,192.61118285123968,181.78719008264463,41.01456730648585,53.31274950960995,84.9883524540167,99.64023760330579,165.1043388429752,84.26239669421487,53.83462934659896,45.211845950284896,45.72494404019536,85.1353305785124,44.08436012391862
70,67.20271604938272,56.57024691358025,145.16172839506171,40.67135847289199,59.31098104717658,82.83988731490395,110.31802469135802,201.68160493827162,162.6646913580247,35.298408260540384,43.910579533354344,77.13634497604073,83.52753086419753,158.31074074074073,84.78925925925925,51.549763636125476,41.10374238099139,45.094415719476096,69.85888888888888,40.468002464376596
70,82.92842970521542,92.07128684807256,155.6452664399093,47.438316042415224,57.90341470119277,89.02393775852266,104.8829365079365,160.6390306122449,175.7577947845805,36.6927228568731,53.99966617612418,79.95218691594805,108.45238095238095,145.56604308390024,94.11309523809524,54.5904225027151,36.730952504273006,42.35834695081827,96.58531746031746,45.04510311937662
80,94.32954545454545,67.62977789256199,158.83174070247935,56.48144190757419,59.145607958296054,91.92867153715243,110.65276342975207,186.71849173553719,177.4349173553719,40.13833787623451,52.597894650756515,83.28509113127772,99.0729597107438,161.15547520661158,86.6979597107438,54.248983330348935,43.57176623683414,45.02738280700744,86.02750516528926,44.457202033874765
80,106.28367202268431,77.04135160680529,164.8415642722117,66.33744888599126,60.05157826285134,98.68795252101114,113.21845463137996,182.9204867674858,182.65217391304347,37.737958114847686,50.62224051103062,89.4962231622232,107.34510869565217,160.13563327032136,88.94328922495274,58.80192968738211,42.242190770847905,43.20383882677597,95.81509924385634,51.45301280985714
80,101.04796786389414,160.8773629489603,186.9391540642722,57.68646158599752,72.95907285431001,103.84161843103671,94.28532608695652,144.9202504725898,205.5601370510397,28.063773279579106,59.78807798012327,91.62614319611215,160.2640595463138,118.98806710775047,109.00897920604915,72.06371795518092,23.298673553748003,32.21624220061781,145.96597353497165,66.41788230466798
80,84.50219524793388,49.209323347107436,143.06198347107437,47.87190741942789,60.95175923108746,81.17153414572115,112.32644628099173,203.23243801652893,161.4761105371901,40.79725993694695,52.956381176202136,75.23203567424093,85.90289256198348,163.09775309917356,87.36531508264463,50.81700653118118,44.204111649109905,44.47613391553059,70.4739152892562,39.05542908050359
80,75.35045970795025,51.4249594375338,134.63710113574905,43.57867072288499,60.827233367607306,76.82696203581678,111.4730935640887,201.34680908599242,153.18185505678744,39.26796634480986,50.23585991879995,72.63196006695497,81.84816116819903,158.79664683612765,89.75878853434288,51.07708265717579,42.157438437144194,43.2991400901997,68.08274743104381,39.40314123286789
80,62.64328231292517,46.955640589569164,156.03401360544217,36.87839907386661,64.35253704638379,87.7938972873273,108.28075396825396,213.98185941043084,174.8310657596372,37.46145567561802,51.235696635202686,79.66378171133499,83.04804421768708,164.22406462585033,77.72590702947846,51.62236787694395,45.93304360250829,50.43585526811533,64.0922619047619,39.48239535915324
80,93.77944214876032,63.69886363636363,168.25103305785123,55.08253021808268,59.99018918369448,95.80450997298716,110.18801652892562,193.4688791322314,186.16464359504133,40.2851090522925,53.12199007014187,86.2180569362751,99.46397210743801,164.7895144628099,81.58471074380165,53.68716530531188,45.1343164597063,47.162327969066425,84.62590392561984,43.85289736014257
80,62.760987654320985,57.19641975308642,150.07037037037037,37.91229200990481,59.990571786166655,85.69826473666298,108.48481481481481,202.60975308641974,167.70135802469136,35.65196500778497,45.36872451520501,79.13428701183715,84.12543209876543,158.6679012345679,82.24358024691358,51.76198443086101,41.57947121428291,46.68226513934234,69.45703703703704,40.543809636772245
80,75.00401701323251,87.97211720226844,154.0335538752363,45.067977777071874,56.95098444256089,90.19484557907667,105.34321833648393,168.66836011342156,172.30375708884688,33.57590565128417,51.221988618270224,82.2202653089382,103.42946597353497,145.43052930056712,92.31769848771266,54.75041960114283,35.02081333490922,41.87593453061892,91.63220699432893,45.46297760018292
90,98.58109504132231,66.83948863636364,157.71655475206612,58.688526252385294,59.12919594905281,91.4654176660925,111.44473140495867,186.95389979338842,176.33664772727272,40.909684883695064,52.69845722978093,82.88891968241376,99.82980371900827,161.9222623966942,87.85446797520662,54.25738762360692,43.95350133014527,44.41953879583531,86.7059659090909,44.58170122642966
90,117.0024535123967,79.9089617768595,170.94615185950414,69.37077452825288,59.77368087950502,98.48138126967312,112.92794421487604,176.30152376033058,189.25697314049586,41.07971330418352,54.63868564261529,88.17792621408509,113.53538223140495,162.43039772727272,89.1065340909091,57.72007639610399,44.09958397026073,43.296133240586826,101.39604855371901,50.33467322228622
90,101.15666351606805,160.58872873345936,186.15583648393195,58.200837281979474,73.48561785004969,103.92376096021992,93.65158317580341,144.07254253308128,204.79241493383742,28.701455932327395,60.46607285341387,91.7542128243232,159.95876654064273,118.9703449905482,109.25992438563327,72.4863185460634,23.231405446729216,32.20483268684185,145.73865784499054,66.98772204245196
90,82.89567901234568,48.11802469135802,138.43259259259258,48.340746364809505,60.30569365703524,80.88007903455886,113.63308641975308,208.5316049382716,156.60962962962964,39.00928590438832,45.06165722368809,75.7294466667717,83.52938271604938,162.2046913580247,88.79913580246914,51.303088741651564,43.51685727255644,43.73721216136466,68.82876543209876,39.59014015182662
