# Cyanide Concentration,coordinate,R,G,B,R_std,G_std,B_std,H,S,V,H_std,S_std,V_std,L,a,b,L_std,a_std,b_std,Gray,Gray_std,RGB-KMEANS
0.1,1,130.4653086419753,109.74740740740741,141.64024691358026,7.212157531749068,6.960942141742443,6.777319469989071,139.43444444444444,57.54320987654321,141.64024691358026,1.4974954399238058,3.882850495228668,6.777319469989071,125.74827160493827,142.43234567901234,113.51481481481481,7.0652490349761035,0.9246905009144026,0.7952965300092278,119.52925925925926,6.9822001693155125,130.01603982300884,109.26797566371681,141.18805309734515,138.20374707259953,117.26658860265418,148.96330991412955,120.99531737773152,100.6264308012487,132.72944849115504
0.1,2,136.4630864197531,124.19086419753087,146.8769135802469,7.429420684587797,7.366196766902048,6.990860725539427,136.150987654321,39.49098765432099,146.8769135802469,2.186500165825794,3.3300788204582887,6.990860725539427,137.4562962962963,137.24716049382715,117.60259259259259,7.294065987380282,0.7980829415851082,0.8332404063413782,130.47382716049384,7.292541863734759,136.39176136363636,124.025,146.77982954545453,126.78843373493973,114.61927710843375,137.78554216867468,144.577245508982,132.35249500998003,154.5441117764471
0.1,3,126.45086419753086,113.32753086419753,138.42172839506173,6.374306488064401,6.445345345240841,6.2137380233259805,135.72876543209875,46.315679012345676,138.42172839506173,1.364682283574223,3.8224452254944343,6.2137380233259805,126.94506172839506,138.1837037037037,116.2220987654321,6.4495243624908065,0.9055827459373158,0.933957748865088,120.05913580246913,6.329693632031873,133.61904761904762,120.5455304928989,145.49456975772762,126.18640063008664,113.09635074822788,138.04620635337358,117.93568792830786,104.68265682656826,130.2498682129678
0.1,4,145.23493827160493,130.74,158.23888888888888,7.149910752003951,7.630934767910072,6.836185041814325,135.96395061728396,44.42024691358025,158.23888888888888,1.3567150587532253,4.197963637820816,6.836185041814325,144.8314814814815,138.81740740740742,115.39506172839506,7.37058695940834,1.0875811623214555,0.9723207866948994,138.20271604938273,7.334672775375953,145.06620936474798,130.49895615866387,157.98508798091262,152.80704383664292,138.83214687148745,165.51442487823158,135.781520692974,120.73532242540905,149.30365736284892
0.1,5,143.0262962962963,130.8264197530864,157.69493827160494,6.378565561962806,6.163051454532466,6.06287215957504,133.64555555555555,43.486543209876544,157.69493827160494,2.1602866179294216,2.9711271754297814,6.06287215957504,144.38518518518518,137.92604938271606,115.4020987654321,6.146425461466263,1.0147494722287407,0.6816251749563526,137.54345679012346,6.140029589443689,149.4689146469968,137.11169652265545,163.89778714436247,142.1361856823266,129.91023489932886,156.7701342281879,133.98688133571852,122.10971973762673,149.13655336911148
0.1,6,125.59469135802469,114.03123456790124,142.73777777777778,6.577293260387223,6.660247814081538,6.733727894563656,132.0822222222222,51.352716049382714,142.73777777777778,1.6958642503324242,3.6985364180201645,6.733727894563656,127.6632098765432,138.30197530864197,113.99259259259259,6.705104344049674,1.0766528146719136,1.0056356969632982,120.78,6.581942750462843,132.84232715008432,121.49241146711634,150.09190556492413,116.79084619478448,105.27301756253324,133.6248004257584,125.42608469732399,113.70875552091452,142.65445570277996
0.1,7,127.69518518518518,112.99049382716049,145.2941975308642,7.53068137705636,7.639373867632614,7.431812892865495,133.88555555555556,56.83308641975309,145.2941975308642,1.0465056493273575,4.328634672542151,7.431812892865495,127.71814814814815,140.27506172839506,112.42283950617283,7.710643055136915,0.9291681178620657,0.879588476403584,120.9583950617284,7.545066077611989,136.09476720230737,121.53069633292132,153.5055624227441,117.72680412371132,103.0314432989691,135.45773195876285,127.41467988213233,112.61371551031343,145.06750602732387
0.1,8,141.19283950617285,130.13123456790123,160.24024691358025,8.37535173163269,8.59695250091581,8.455186730941136,131.0037037037037,48.055802469135806,160.24024691358025,1.0981403409878,3.1013493137535844,8.455186730941136,143.7269135802469,138.15938271604938,113.62851851851852,8.264126945885863,0.5918413319213189,0.6508505567239907,137.0269135802469,8.545305063142056,140.6928696668615,129.75248392752775,159.83489187609584,130.07028913260223,118.5563310069791,148.90428713858427,150.18338323353296,139.30613772455092,169.26983532934133
0.1,9,132.81456790123457,119.84395061728395,152.20864197530864,7.948316701889626,7.656779079619874,6.785363651578594,132.18950617283951,54.37679012345679,152.20864197530864,2.031909277426109,4.679137260132653,6.785363651578594,134.25074074074075,139.5435802469136,112.29753086419753,7.61499289134624,1.004902561018072,1.1783515697307436,127.37728395061728,7.572375234835489,121.71199082042456,109.51004016064255,142.9833620195066,141.52777777777777,128.57912457912454,159.82828282828282,132.47525747299673,119.15498618437579,151.70007535795025
0.2,1,124.33975308641975,100.79765432098766,138.68283950617283,6.839455247838225,7.063393331960744,6.7776704426050935,138.48765432098764,69.89975308641975,138.68283950617283,1.166072093577237,4.892077236933213,6.7776704426050935,118.06604938271605,145.04148148148147,110.66271604938271,7.13087239983626,1.046337658966093,0.9668927096449944,112.22506172839506,6.92412772479509,123.509583439816,100.02427804753387,137.85995399948888,131.6496913580247,108.25810185185183,145.9139660493827,114.49717868338558,90.57115987460814,128.95047021943572
0.2,2,136.03283950617285,119.26592592592593,150.8962962962963,7.954758376348937,7.85998771364883,7.802697293116719,136.1248148148148,53.599506172839504,150.8962962962963,1.2534797108288327,3.1932954073501985,7.802697293116719,134.4458024691358,140.84061728395062,113.18691358024691,7.918514071262615,0.7942102928890401,0.4481805246271675,127.90716049382716,7.844965238388611,134.89729445757814,118.01838718150775,149.67927501970055,143.77804878048778,126.99999999999999,158.58641114982578,123.44975404075895,107.0049191848208,138.6423049894589
0.2,3,138.51,118.48098765432098,153.60506172839507,8.777554075911782,8.429402334442043,8.336840687605264,136.93728395061729,58.46320987654321,153.60506172839507,1.241869371816536,4.020227199267426,8.336840687605264,134.61814814814815,142.7006172839506,111.98543209876543,8.500079391221265,0.995979381113133,0.6412065197305608,128.5558024691358,8.494310203749611,148.23681972789112,128.11309523809527,163.014880952381,138.52776349614396,118.17994858611826,153.4241645244216,126.15984930032286,106.91819160387513,142.07212055974165
0.2,4,153.0251851851852,127.51851851851852,161.44395061728395,6.844001268320176,6.970468767755126,6.807725763545078,142.35617283950617,53.64358024691358,161.44395061728395,0.6859652438757503,3.445591496692397,6.807725763545078,144.94012345679013,144.22333333333333,113.51135802469136,6.685325369299567,0.8322949085599497,0.8605162864383962,139.13382716049384,6.87948220989773,152.5737471526196,127.11133257403189,160.96697038724375,143.89312977099237,118.2234096692112,152.45394402035626,160.47083492184524,135.02706824247048,168.81738467403738
0.2,5,148.84876543209876,131.54,162.99296296296296,7.046439759953739,6.862206750126484,6.748741070426787,136.67074074074074,49.28716049382716,162.99296296296296,1.5476332211172077,2.7152078494287974,6.748741070426787,146.58876543209877,140.820987654321,113.70148148148148,6.703188642878472,0.7606391155108414,0.7345261529790147,140.34061728395062,6.817762176876076,155.73804500703233,138.3213783403657,169.64662447257382,137.82036775106081,120.85997171145688,152.502828854314,147.8079125455492,130.45080687142115,161.92842269651223
0.2,6,140.03086419753086,116.72456790123456,155.51617283950617,6.367764923217577,6.267952104054622,6.244057731778336,137.9595061728395,63.700246913580244,155.51617283950617,1.5123654118138201,3.9180525445050916,6.244057731778336,134.12333333333333,144.6253086419753,110.5037037037037,6.197946593454048,1.093404002255131,1.025892498452613,128.15395061728395,6.200189399538852,147.1498142798184,123.80808914568715,162.5121749896822,131.71197072660743,108.60271824359646,147.42132775744903,139.67614240170033,116.29250797024442,155.12672688629118
0.2,7,133.7353086419753,114.11012345679012,147.221975308642,8.121169575566718,8.114061638973093,7.893229544449195,137.77185185185186,57.51641975308642,147.221975308642,1.334831668410065,4.258800853843279,7.893229544449195,130.02555555555554,142.28592592592594,112.81407407407407,8.12485676986765,1.0703521720867435,0.6567781025540613,123.71074074074075,7.9979107268406695,142.58065764023215,122.9423597678917,155.82978723404258,122.68243243243245,103.12556306306308,136.4757882882883,132.8700187215833,113.22144958545066,146.37523401979138
0.2,8,137.2714814814815,119.83283950617285,156.96123456790124,7.094564187819373,7.416595211402418,7.073597471717731,133.99086419753087,60.45814814814815,156.96123456790124,1.206224798911176,4.025272204923679,7.073597471717731,135.4979012345679,142.2935802469136,110.45925925925926,7.223734579439919,0.8024550426112885,0.8802044905192858,129.26,7.238310627538772,144.57636566332218,127.56707543664066,164.3392790784095,126.33592095977417,108.44460127028935,146.1863091037403,136.22895791583167,118.6615731462926,155.812374749499
0.2,9,163.54481481481483,152.11493827160493,185.09086419753086,29.438193743700246,35.412706083504595,27.45862684370891,129.4179012345679,48.01185185185185,185.09086419753086,3.8588747211722456,17.4767106484362,27.45862684370891,164.95086419753088,138.92333333333335,112.30790123456791,31.934984964537897,4.165101780209719,3.9162544199277214,159.2064197530864,32.71268275619959,170.87218649517686,159.84807073954983,191.75482315112538,137.50241080038563,120.78664416586314,160.83727097396334,200.06942392909892,196.54985228951261,219.18020679468245
0.5,1,126.2720987654321,101.21111111111111,143.34962962962962,7.37573845912434,7.0983131364230525,7.143622286277363,137.8643209876543,75.1346913580247,143.34962962962962,1.1756736322464318,4.097515834728554,7.143622286277363,119.22555555555556,146.34753086419752,108.67950617283951,7.330074275809821,0.8641488081503372,0.663138629966984,113.47432098765432,7.114770401936774,116.55488418932528,92.01661631419938,133.97180261832833,126.37316129032259,101.13754838709677,143.35070967741936,134.71639124609203,109.49397052255468,151.66592228673517
0.5,2,154.0474074074074,136.64098765432098,168.14543209876544,6.992339684691953,7.263624848387972,6.959802404138259,136.74456790123457,47.88049382716049,168.14543209876544,1.2399975601157955,2.8377159574030957,6.959802404138259,151.59185185185186,140.7411111111111,113.83135802469135,6.977589012151444,0.7335109212581217,0.6732668707323477,145.45753086419754,7.115262595618166,145.2714745062012,127.578318787322,159.39871382636653,161.78368652538984,144.7736905237905,175.9136345461815,153.97632963179427,136.4625949736996,168.03243717124488
0.5,3,134.65283950617285,114.48679012345679,152.76246913580246,5.773179630698824,6.110157365406059,5.701212678205736,135.61012345679012,63.99111111111111,152.76246913580246,1.0875711911730341,4.037438376244931,5.701212678205736,131.02037037037036,143.53222222222223,110.25901234567901,5.908767694307749,1.0255134215493125,0.8198608809091424,124.95728395061728,5.850347887164791,141.32313829787236,121.55452127659575,159.40248226950357,127.28114229443624,106.65041851304775,145.45002461841457,134.6328350380278,114.47915027537373,152.7288224495148
0.5,4,147.1174074074074,126.70925925925926,162.66814814814813,6.99039328054833,7.321390152989445,6.732948120831261,136.81728395061728,56.486296296296295,162.66814814814813,1.1084178607095558,3.8150365092000746,6.732948120831261,142.98777777777778,142.76283950617284,111.67518518518519,7.099328693702987,0.9745790285470475,0.7266031421624011,136.97666666666666,7.113789339404992,155.51311550851355,135.60239300506214,170.8693051081454,147.22565320665083,126.68329374505146,162.6291897598311,138.39242282507013,117.71655753040224,154.40177736202057
0.5,5,163.69864197530865,147.66086419753086,176.83802469135802,7.161258812904236,7.482138351760881,6.480792974600967,136.72432098765432,42.193827160493825,176.83802469135802,1.0129658669393602,3.876228460918889,6.480792974600967,161.81876543209876,139.5158024691358,114.91777777777777,7.108679685490396,1.0385755489410007,0.9227735968866423,155.80037037037036,7.173495445029768,171.49795918367346,155.8322448979592,183.7718367346939,163.43110996652072,147.31290239505537,176.6373937677054,153.47255234861348,137.09564233163556,167.66496887379742
0.5,6,145.10037037037037,130.92777777777778,165.89456790123458,6.256526457996954,6.655812923979485,6.1622903489007115,132.15444444444444,53.84098765432099,165.89456790123458,1.2599132833181343,3.406804956582232,6.1622903489007115,145.64864197530864,140.3748148148148,111.36197530864197,6.440650560094875,0.9392709427944911,0.8327174312922668,139.10197530864198,6.421527917054772,144.78796400449943,130.61389201349832,165.51237345331833,151.8596355176425,138.12873206669252,172.60837533927878,136.79440203562342,122.04478371501271,157.77455470737914
0.5,7,134.36,113.50888888888889,147.7046913580247,7.885681977287288,8.159720099290505,7.8912329985923915,138.20345679012345,59.22530864197531,147.7046913580247,1.9076423044462907,4.51947516520864,7.8912329985923915,129.79074074074074,142.95506172839507,112.46086419753087,8.039227172146415,1.2548986712886228,0.7478854100034048,123.61913580246913,7.938560633526394,133.69520748100527,112.79368790181181,147.04938632378725,123.84687499999998,102.5734375,137.05364583333335,142.5036258158085,122.00906453952139,155.93255982596082
